gene,kme
Mcavernosa26139,0.905434143421999
Mcavernosa26201,0.219952323440783
Mcavernosa23642,0
Mcavernosa23645,0
Mcavernosa23713,0
Mcavernosa23715,0
Mcavernosa23714,0
Mcavernosa23753,0.288973404926186
Mcavernosa23774,0.189937564222804
Mcavernosa23766,0.490588778943336
Mcavernosa23820,0.201696002829617
Mcavernosa23830,0.107974585481901
Mcavernosa23831,0
Mcavernosa23912,0
Mcavernosa23936,0.0257349477241704
Mcavernosa23950,0
Mcavernosa23951,0
Mcavernosa23958,0
Mcavernosa23976,0
Mcavernosa23985,0
Mcavernosa24002,0
Mcavernosa24001,0
Mcavernosa24018,0
Mcavernosa24017,0
Mcavernosa24086,0
Mcavernosa24085,0
Mcavernosa24075,0.145381084137083
Mcavernosa24098,0.216488539821379
Mcavernosa24117,0.151774157544341
Mcavernosa24149,0.075990295588653
Mcavernosa24154,0.113132726411098
Mcavernosa24240,0.219979666328983
Mcavernosa24283,0
Mcavernosa24297,0.366323458334832
Mcavernosa24296,0.366323458334832
Mcavernosa27214,0.406301272327182
Mcavernosa27228,0
Mcavernosa27229,0
Mcavernosa27268,0
Mcavernosa27282,0
Mcavernosa27313,0.318026913251857
Mcavernosa27314,0.318026913251857
Mcavernosa27338,0
Mcavernosa27382,0
Mcavernosa27389,0
Mcavernosa27388,0
Mcavernosa27416,0
Mcavernosa27430,0
Mcavernosa27441,0
Mcavernosa27448,0
Mcavernosa27505,0.190063968682534
Mcavernosa27529,0.278015543023885
Mcavernosa27530,0.278015543023885
Mcavernosa27566,0.326863670673225
Mcavernosa27595,0.444913577811035
Mcavernosa27614,0
Mcavernosa27657,0.194756953082909
Mcavernosa27703,0.052650145925582
Mcavernosa27787,0
Mcavernosa30160,0.340681815498165
Mcavernosa30166,0.195293156506888
Mcavernosa30206,0
Mcavernosa30232,0
Mcavernosa30286,0.298035491724084
Mcavernosa30332,0
Mcavernosa30338,0
Mcavernosa30392,0.633077445702364
Mcavernosa30419,0
Mcavernosa30418,0.121763688221626
Mcavernosa30526,0
Mcavernosa30548,0.0493366922181806
Mcavernosa30619,0.0908603210238298
Mcavernosa30627,0
Mcavernosa30640,0.361067308627476
Mcavernosa30712,0
Mcavernosa30715,0
Mcavernosa34495,0
Mcavernosa34623,0
Mcavernosa34692,0
Mcavernosa34732,0
Mcavernosa34771,0.234066545838394
Mcavernosa34793,0.193800497233449
Mcavernosa34811,0.404371025872184
Mcavernosa34923,0
Mcavernosa34951,0
Mcavernosa34966,0.223542688051993
Mcavernosa35076,0.550711563307548
Mcavernosa28928,0.241922717646016
Mcavernosa28950,0.244378053768107
Mcavernosa28979,0
Mcavernosa28998,0.492495814060413
Mcavernosa29050,0.266241788089005
Mcavernosa29077,0
Mcavernosa29140,0
Mcavernosa29145,0
Mcavernosa29257,0
Mcavernosa29391,0
Mcavernosa33910,0
Mcavernosa33915,0
Mcavernosa33973,0
Mcavernosa34040,0
Mcavernosa34113,0.168728713124659
Mcavernosa34143,0.392509902599288
Mcavernosa34168,0.243679478392722
Mcavernosa34298,0.517353281757882
Mcavernosa34360,0
Mcavernosa34386,0
Mcavernosa34430,0
Mcavernosa33225,0
Mcavernosa33242,0
Mcavernosa33316,0
Mcavernosa33320,0.106858068436811
Mcavernosa33321,0
Mcavernosa33326,0
Mcavernosa33581,0
Mcavernosa33584,0.149671200716422
Mcavernosa33634,0
Mcavernosa33638,0
Mcavernosa33721,0.252971430369408
Mcavernosa33742,0.316297687229305
Mcavernosa33817,0.0805038103812163
Mcavernosa33834,0
Mcavernosa32519,0.262655234655328
Mcavernosa32583,0.150240725327651
Mcavernosa32628,0
Mcavernosa32764,0.206075188460354
Mcavernosa32758,0.674020786185632
Mcavernosa32799,0
Mcavernosa32805,0.272543572779417
Mcavernosa32832,0.196534834990344
Mcavernosa32855,0
Mcavernosa32856,0
Mcavernosa32866,0.249537124345681
Mcavernosa32908,0
Mcavernosa32948,0
Mcavernosa32947,0
Mcavernosa33024,0
Mcavernosa33040,0
Mcavernosa33089,0
Mcavernosa33146,0.219642643593789
Mcavernosa33182,0
Mcavernosa33183,0
Mcavernosa33204,0
Mcavernosa01429,0
Mcavernosa01698,0.340526165690095
Mcavernosa01855,0.66278791994523
Mcavernosa35148,0
Mcavernosa35164,0
Mcavernosa35204,0.162822809628566
Mcavernosa03882,0.197707231518204
Mcavernosa03984,0.413794286691115
Mcavernosa07230,0.319675813589424
Mcavernosa07663,0.461675721319685
Mcavernosa07662,0.461675721319685
Mcavernosa07770,0.651064034184408
Mcavernosa07906,0
Mcavernosa24728,0.235700193302975
Mcavernosa24868,0.389238265253688
Mcavernosa24944,0.410277675320084
Mcavernosa24945,0.527888728262623
Mcavernosa16445,0.229789231590289
Mcavernosa16693,0.380625881940271
Mcavernosa16833,0.435750501055915
Mcavernosa16923,0.593001445075258
Mcavernosa16994,0.179023339951905
Mcavernosa16995,0.179023339951905
Mcavernosa17062,0.618908880720397
Mcavernosa17234,0.169092099580433
Mcavernosa02167,0.503447381241866
Mcavernosa02238,0.669357983387886
Mcavernosa02490,0.20556831506315
Mcavernosa02746,0.505728372010752
Mcavernosa02827,0.303195551494011
Mcavernosa03028,0.26618342610842
Mcavernosa03029,0.26618342610842
Mcavernosa03157,0.226864419217929
Mcavernosa30792,0.20556805709584
