gene,moduleLPV
Mcavernosa27129,0
Mcavernosa27128,0
Mcavernosa27121,0
Mcavernosa27120,0
Mcavernosa27123,0
Mcavernosa27126,0
Mcavernosa20066,0
Mcavernosa20071,0
Mcavernosa20067,0
Mcavernosa20076,0
Mcavernosa20073,0
Mcavernosa20080,0
Mcavernosa20072,0
Mcavernosa20077,0
Mcavernosa20078,0
Mcavernosa20075,0
Mcavernosa20088,0
Mcavernosa20084,0
Mcavernosa20086,0
Mcavernosa20083,0
Mcavernosa20081,0
Mcavernosa20087,0
Mcavernosa20082,0
Mcavernosa20090,0
Mcavernosa20093,0
Mcavernosa20096,0
Mcavernosa20089,0
Mcavernosa20097,0
Mcavernosa20091,0
Mcavernosa20095,0
Mcavernosa20094,0
Mcavernosa20109,0
Mcavernosa20101,0
Mcavernosa20106,0
Mcavernosa20111,0
Mcavernosa20105,0
Mcavernosa20110,0
Mcavernosa20103,0
Mcavernosa20108,0
Mcavernosa20102,0
Mcavernosa20104,0
Mcavernosa20100,0
Mcavernosa20113,0
Mcavernosa20112,0
Mcavernosa20114,0
Mcavernosa20115,0
Mcavernosa20116,0
Mcavernosa20118,0
Mcavernosa20117,0
Mcavernosa20121,0
Mcavernosa20122,0
Mcavernosa20129,0
Mcavernosa20130,0
Mcavernosa20123,0
Mcavernosa20127,0
Mcavernosa20125,0
Mcavernosa20124,0
Mcavernosa20136,0
Mcavernosa20131,0
Mcavernosa20133,0
Mcavernosa20134,0
Mcavernosa20148,0
Mcavernosa20141,0
Mcavernosa20146,0
Mcavernosa20149,0
Mcavernosa20143,0
Mcavernosa20144,0
Mcavernosa20140,0
Mcavernosa20145,0
Mcavernosa20142,0
Mcavernosa20154,0
Mcavernosa20159,0
Mcavernosa20160,0
Mcavernosa20155,0
Mcavernosa20157,0
Mcavernosa20158,0
Mcavernosa20147,0
Mcavernosa20161,0
Mcavernosa20151,0
Mcavernosa20168,0
Mcavernosa20166,0
Mcavernosa20167,0
Mcavernosa20163,0
Mcavernosa20162,0
Mcavernosa20169,0
Mcavernosa20179,0
Mcavernosa20181,0
Mcavernosa20184,0
Mcavernosa20183,0
Mcavernosa20180,0
Mcavernosa20188,0
Mcavernosa20185,0
Mcavernosa20186,0
Mcavernosa20187,0
Mcavernosa20189,0
Mcavernosa20191,0
Mcavernosa20192,0
Mcavernosa20193,0
Mcavernosa20197,0
Mcavernosa20202,0
Mcavernosa20196,0
Mcavernosa20200,0
Mcavernosa20203,0
Mcavernosa20209,0
Mcavernosa20210,0
Mcavernosa20206,0
Mcavernosa20213,0
Mcavernosa20216,0
Mcavernosa20212,0
Mcavernosa20215,0
Mcavernosa20214,0
Mcavernosa20218,0
Mcavernosa20219,0
Mcavernosa20229,0
Mcavernosa20230,0
Mcavernosa20222,0
Mcavernosa20220,0
Mcavernosa20224,0
Mcavernosa20221,0
Mcavernosa20243,0
Mcavernosa20242,0
Mcavernosa20231,0
Mcavernosa20235,0
Mcavernosa20239,0
Mcavernosa20236,0
Mcavernosa20232,0
Mcavernosa20237,0
Mcavernosa20234,0
Mcavernosa20241,0
Mcavernosa20238,0
Mcavernosa20233,0
Mcavernosa20240,0
Mcavernosa20244,0
Mcavernosa20254,0
Mcavernosa20253,0
Mcavernosa20251,0
Mcavernosa20252,0
Mcavernosa20255,0
Mcavernosa20250,0
Mcavernosa20246,0
Mcavernosa20247,0
Mcavernosa20248,0
Mcavernosa20249,0
Mcavernosa20266,0
Mcavernosa20265,0
Mcavernosa20263,0
Mcavernosa20264,0
Mcavernosa20262,0
Mcavernosa20259,0
Mcavernosa20260,0
Mcavernosa20258,0
Mcavernosa20272,0
Mcavernosa20273,0
Mcavernosa20271,0
Mcavernosa20269,0
Mcavernosa20270,0
Mcavernosa20285,0
Mcavernosa20282,0
Mcavernosa20275,0
Mcavernosa20279,0
Mcavernosa20283,0
Mcavernosa20281,0
Mcavernosa20280,0
Mcavernosa20292,0
Mcavernosa20291,0
Mcavernosa20290,0
Mcavernosa20293,0
Mcavernosa20288,0
Mcavernosa20297,0
Mcavernosa20302,0
Mcavernosa20294,0
Mcavernosa20300,0
Mcavernosa20298,0
Mcavernosa20299,0
Mcavernosa20308,0
Mcavernosa20312,0
Mcavernosa20306,0
Mcavernosa20310,0
Mcavernosa20311,0
Mcavernosa20307,0
Mcavernosa20309,0
Mcavernosa20314,0
Mcavernosa20313,0
Mcavernosa20315,0
Mcavernosa20323,0
Mcavernosa20317,0
Mcavernosa20322,0
Mcavernosa20318,0
Mcavernosa20321,0
Mcavernosa20316,0
Mcavernosa20329,0
Mcavernosa20335,0
Mcavernosa20333,0
Mcavernosa20332,0
Mcavernosa20325,0
Mcavernosa20328,0
Mcavernosa20336,0
Mcavernosa20341,0
Mcavernosa20338,0
Mcavernosa20339,0
Mcavernosa20350,0
Mcavernosa20347,0
Mcavernosa20349,0
Mcavernosa20348,0
Mcavernosa20352,0
Mcavernosa20351,0
Mcavernosa20353,0
Mcavernosa20343,0
Mcavernosa20342,0
Mcavernosa20354,0
Mcavernosa20357,0
Mcavernosa20359,0
Mcavernosa20360,0
Mcavernosa20356,0
Mcavernosa20355,0
Mcavernosa20361,0
Mcavernosa20358,0
Mcavernosa20367,0
Mcavernosa20364,0
Mcavernosa20362,0
Mcavernosa20366,0
Mcavernosa20380,0
Mcavernosa20381,0
Mcavernosa20379,0
Mcavernosa20383,0
Mcavernosa20382,0
Mcavernosa20368,0
Mcavernosa20388,0
Mcavernosa20389,0
Mcavernosa20387,0
Mcavernosa20390,0
Mcavernosa20386,0
Mcavernosa20384,0
Mcavernosa20393,0
Mcavernosa20392,0
Mcavernosa20399,0
Mcavernosa20398,0
Mcavernosa20397,0
Mcavernosa20411,0
Mcavernosa20405,0
Mcavernosa20412,0
Mcavernosa20413,0
Mcavernosa20410,0
Mcavernosa20406,0
Mcavernosa20404,0
Mcavernosa20402,0
Mcavernosa20400,0
Mcavernosa20419,0
Mcavernosa20420,0
Mcavernosa20417,0
Mcavernosa20414,0
Mcavernosa20421,0
Mcavernosa20415,0
Mcavernosa20418,0
Mcavernosa20425,0
Mcavernosa20422,0
Mcavernosa20430,0
Mcavernosa20426,0
Mcavernosa20429,0
Mcavernosa20427,0
Mcavernosa20432,0
Mcavernosa20444,0
Mcavernosa20434,0
Mcavernosa20437,0
Mcavernosa20442,0
Mcavernosa20439,0
Mcavernosa20441,0
Mcavernosa20448,0
Mcavernosa20446,0
Mcavernosa20447,0
Mcavernosa20454,0
Mcavernosa20451,0
Mcavernosa20450,0
Mcavernosa20458,0
Mcavernosa20466,0
Mcavernosa20462,0
Mcavernosa20468,0
Mcavernosa20467,0
Mcavernosa20455,0
Mcavernosa20456,0
Mcavernosa20452,0
Mcavernosa20460,0
Mcavernosa20472,0
Mcavernosa20479,0
Mcavernosa20482,0
Mcavernosa20476,0
Mcavernosa20481,0
Mcavernosa20478,0
Mcavernosa20471,0
Mcavernosa20475,0
Mcavernosa20485,0
Mcavernosa20484,0
Mcavernosa20487,0
Mcavernosa20488,0
Mcavernosa20483,0
Mcavernosa20486,0
Mcavernosa20491,0
Mcavernosa20494,0
Mcavernosa20501,0
Mcavernosa20503,0
Mcavernosa20499,0
Mcavernosa20496,0
Mcavernosa20500,0
Mcavernosa20493,0
Mcavernosa20495,0
Mcavernosa20497,0
Mcavernosa20508,0
Mcavernosa20506,0
Mcavernosa20510,0
Mcavernosa20511,0
Mcavernosa20509,0
Mcavernosa20513,0
Mcavernosa20518,0
Mcavernosa20526,0
Mcavernosa20520,0
Mcavernosa20525,0
Mcavernosa20524,0
Mcavernosa20519,0
Mcavernosa20516,0
Mcavernosa20527,0
Mcavernosa20534,0
Mcavernosa20531,0
Mcavernosa20536,0
Mcavernosa20533,0
Mcavernosa20532,0
Mcavernosa20543,0
Mcavernosa20540,0
Mcavernosa20539,0
Mcavernosa20547,0
Mcavernosa20542,0
Mcavernosa20537,0
Mcavernosa20538,0
Mcavernosa20549,0
Mcavernosa20541,0
Mcavernosa20555,0
Mcavernosa20556,0
Mcavernosa20551,0
Mcavernosa20553,0
Mcavernosa20557,0
Mcavernosa20552,0
Mcavernosa20554,0
Mcavernosa20550,0
Mcavernosa20558,0
Mcavernosa20559,0
Mcavernosa20561,0
Mcavernosa20562,0
Mcavernosa20560,0
Mcavernosa20574,0
Mcavernosa20565,13.7586327621658
Mcavernosa20573,0
Mcavernosa20568,0
Mcavernosa20569,0
Mcavernosa20567,0
Mcavernosa20575,0
Mcavernosa20563,0
Mcavernosa20572,0
Mcavernosa20571,0
Mcavernosa20578,0
Mcavernosa20577,0
Mcavernosa20576,0
Mcavernosa20579,0
Mcavernosa20587,0
Mcavernosa20590,0
Mcavernosa20589,0
Mcavernosa20585,0
Mcavernosa20592,0
Mcavernosa20591,0
Mcavernosa20588,0
Mcavernosa20584,0
Mcavernosa20586,0
Mcavernosa20594,0
Mcavernosa20598,0
Mcavernosa20601,0
Mcavernosa20603,0
Mcavernosa20602,0
Mcavernosa20599,0
Mcavernosa20604,0
Mcavernosa20597,0
Mcavernosa20595,0
Mcavernosa20605,0
Mcavernosa20600,0
Mcavernosa20614,0
Mcavernosa20611,0
Mcavernosa20606,0
Mcavernosa20608,0
Mcavernosa20610,0
Mcavernosa20612,0
Mcavernosa20609,0
Mcavernosa20607,0
Mcavernosa20618,0
Mcavernosa20620,0
Mcavernosa20615,0
Mcavernosa20619,0
Mcavernosa20617,0
Mcavernosa20627,0
Mcavernosa20625,0
Mcavernosa20622,0
Mcavernosa20623,0
Mcavernosa20624,0
Mcavernosa20637,0
Mcavernosa20630,0
Mcavernosa20629,0
Mcavernosa20634,0
Mcavernosa20628,0
Mcavernosa20636,0
Mcavernosa20633,0
Mcavernosa20632,0
Mcavernosa20631,0
Mcavernosa20640,0
Mcavernosa20641,0
Mcavernosa20639,0
Mcavernosa20638,0
Mcavernosa20648,0
Mcavernosa20643,0
Mcavernosa20642,0
Mcavernosa20646,0
Mcavernosa20647,0
Mcavernosa20650,0
Mcavernosa20657,0
Mcavernosa20656,0
Mcavernosa20652,0
Mcavernosa20655,0
Mcavernosa20666,0
Mcavernosa20660,0
Mcavernosa20667,0
Mcavernosa20671,0
Mcavernosa20678,0
Mcavernosa20674,0
Mcavernosa20675,0
Mcavernosa20679,0
Mcavernosa20676,0
Mcavernosa20672,0
Mcavernosa20684,0
Mcavernosa20683,0
Mcavernosa20692,0
Mcavernosa20689,0
Mcavernosa20681,0
Mcavernosa20680,0
Mcavernosa20682,0
Mcavernosa20685,0
Mcavernosa20690,0
Mcavernosa20688,0
Mcavernosa20697,0
Mcavernosa20699,0
Mcavernosa20693,0
Mcavernosa20702,0
Mcavernosa20704,0
Mcavernosa20700,0
Mcavernosa20705,0
Mcavernosa20706,0
Mcavernosa20708,0
Mcavernosa20707,0
Mcavernosa20713,0
Mcavernosa20716,0
Mcavernosa20714,0
Mcavernosa20710,0
Mcavernosa20719,0
Mcavernosa20718,0
Mcavernosa20711,0
Mcavernosa20715,0
Mcavernosa20724,0
Mcavernosa20725,0
Mcavernosa20721,0
Mcavernosa20722,0
Mcavernosa20726,0
Mcavernosa20723,0
Mcavernosa20732,0
Mcavernosa20729,0
Mcavernosa20730,0
Mcavernosa20731,0
Mcavernosa20733,0
Mcavernosa20728,0
Mcavernosa20727,0
Mcavernosa20745,0
Mcavernosa20743,0
Mcavernosa20741,0
Mcavernosa20744,0
Mcavernosa20736,0
Mcavernosa20742,0
Mcavernosa20734,0
Mcavernosa20735,0
Mcavernosa20740,0
Mcavernosa20737,0
Mcavernosa20738,0
Mcavernosa20739,0
Mcavernosa20750,0
Mcavernosa20746,0
Mcavernosa20756,0
Mcavernosa20755,0
Mcavernosa20754,0
Mcavernosa20753,3.91747055688864
Mcavernosa20751,0
Mcavernosa20752,0
Mcavernosa20758,0
Mcavernosa20760,0
Mcavernosa20757,0
Mcavernosa20759,0
Mcavernosa20768,0
Mcavernosa20772,0
Mcavernosa20766,0
Mcavernosa20774,0
Mcavernosa20771,0
Mcavernosa20765,0
Mcavernosa20773,0
Mcavernosa20769,0
Mcavernosa20764,0
Mcavernosa20767,0
Mcavernosa20775,0
Mcavernosa20780,0
Mcavernosa20777,0
Mcavernosa20776,0
Mcavernosa20784,0
Mcavernosa20781,0
Mcavernosa20779,0
Mcavernosa20785,0
Mcavernosa20789,0
Mcavernosa20786,0
Mcavernosa20787,0
Mcavernosa20788,0
Mcavernosa20794,0
Mcavernosa20797,0
Mcavernosa20795,0
Mcavernosa20793,0
Mcavernosa20799,0
Mcavernosa20801,0
Mcavernosa20803,0
Mcavernosa20800,0
Mcavernosa20802,0
Mcavernosa20805,0
Mcavernosa20807,0
Mcavernosa20806,0
Mcavernosa20816,0
Mcavernosa20813,0
Mcavernosa20808,0
Mcavernosa20814,0
Mcavernosa20812,0
Mcavernosa20818,0
Mcavernosa20823,0
Mcavernosa20819,0
Mcavernosa20822,0
Mcavernosa20831,0
Mcavernosa20830,0
Mcavernosa20828,0
Mcavernosa20825,0
Mcavernosa20826,0
Mcavernosa20829,0
Mcavernosa20827,0
Mcavernosa20837,0
Mcavernosa20840,0
Mcavernosa20838,0
Mcavernosa20835,0
Mcavernosa20844,0
Mcavernosa20841,0
Mcavernosa20843,0
Mcavernosa20852,0
Mcavernosa20847,0
Mcavernosa20854,0
Mcavernosa20861,0
Mcavernosa20860,0
Mcavernosa20853,0
Mcavernosa20855,0
Mcavernosa20850,0
Mcavernosa20848,0
Mcavernosa20863,0
Mcavernosa20864,0
Mcavernosa20868,0
Mcavernosa20869,0
Mcavernosa20867,0
Mcavernosa20870,0
Mcavernosa20871,0
Mcavernosa20873,0
Mcavernosa20875,0
Mcavernosa20876,0
Mcavernosa20880,0
Mcavernosa20874,0
Mcavernosa20878,0
Mcavernosa20881,0
Mcavernosa20877,0
Mcavernosa20879,0
Mcavernosa20884,0
Mcavernosa20885,0
Mcavernosa20886,0
Mcavernosa20887,0
Mcavernosa20889,0
Mcavernosa20894,0
Mcavernosa20892,0
Mcavernosa20891,0
Mcavernosa20893,0
Mcavernosa20898,0
Mcavernosa20900,0
Mcavernosa20903,0
Mcavernosa20895,0
Mcavernosa20901,0
Mcavernosa20897,0
Mcavernosa20896,0
Mcavernosa20904,0
Mcavernosa20907,0
Mcavernosa20910,0
Mcavernosa20905,0
Mcavernosa20909,0
Mcavernosa20916,0
Mcavernosa20913,0
Mcavernosa20914,0
Mcavernosa20920,0
Mcavernosa20923,0
Mcavernosa20918,0
Mcavernosa20926,0
Mcavernosa20919,0
Mcavernosa20924,0
Mcavernosa20930,0
Mcavernosa20929,0
Mcavernosa20935,0
Mcavernosa20927,0
Mcavernosa20933,0
Mcavernosa20938,0
Mcavernosa20939,0
Mcavernosa20940,0
Mcavernosa20941,0
Mcavernosa20947,0
Mcavernosa20950,0
Mcavernosa20958,0
Mcavernosa20942,0
Mcavernosa20959,0
Mcavernosa20957,0
Mcavernosa20951,0
Mcavernosa20953,0
Mcavernosa20952,0
Mcavernosa20948,0
Mcavernosa20954,0
Mcavernosa20960,0
Mcavernosa20949,0
Mcavernosa20956,0
Mcavernosa20962,0
Mcavernosa20961,0
Mcavernosa20963,0
Mcavernosa20966,0
Mcavernosa20968,0
Mcavernosa20972,0
Mcavernosa20974,0
Mcavernosa20969,0
Mcavernosa20976,0
Mcavernosa20975,0
Mcavernosa17342,0
Mcavernosa17346,0
Mcavernosa17347,0
Mcavernosa17348,0
Mcavernosa17343,0
Mcavernosa17356,0
Mcavernosa17358,0
Mcavernosa17359,0
Mcavernosa17352,0
Mcavernosa17353,0
Mcavernosa17351,0
Mcavernosa17357,0
Mcavernosa17355,0
Mcavernosa17354,0
Mcavernosa17349,6.26869353876566
Mcavernosa17367,0
Mcavernosa17362,0
Mcavernosa17363,0
Mcavernosa17370,0
Mcavernosa17369,0
Mcavernosa17365,0
Mcavernosa17364,0
Mcavernosa17360,0
Mcavernosa17361,0
Mcavernosa17376,0
Mcavernosa17372,0
Mcavernosa17373,0
Mcavernosa17374,0
Mcavernosa17371,0
Mcavernosa17375,0
Mcavernosa17381,0
Mcavernosa17386,0
Mcavernosa17383,0
Mcavernosa17382,0
Mcavernosa17380,0
Mcavernosa17379,0
Mcavernosa17385,0
Mcavernosa17388,0
Mcavernosa17387,0
Mcavernosa17397,0
Mcavernosa17389,0
Mcavernosa17390,0
Mcavernosa17394,0
Mcavernosa17384,0
Mcavernosa17391,0
Mcavernosa17404,0
Mcavernosa17408,0
Mcavernosa17407,0
Mcavernosa17405,0
Mcavernosa17398,0
Mcavernosa17403,0
Mcavernosa17402,0
Mcavernosa17399,0
Mcavernosa17400,0
Mcavernosa17415,0
Mcavernosa17409,0
Mcavernosa17412,0
Mcavernosa17418,0
Mcavernosa17413,0
Mcavernosa17421,0
Mcavernosa17420,0
Mcavernosa17416,0
Mcavernosa17414,0
Mcavernosa17417,0
Mcavernosa17419,0
Mcavernosa17425,0
Mcavernosa17422,0
Mcavernosa17424,0
Mcavernosa17429,0
Mcavernosa17445,0
Mcavernosa17441,0
Mcavernosa17452,0
Mcavernosa17449,0
Mcavernosa17447,0
Mcavernosa17446,0
Mcavernosa17448,0
Mcavernosa17458,0
Mcavernosa17453,0
Mcavernosa17456,0
Mcavernosa17454,0
Mcavernosa17459,0
Mcavernosa17457,0
Mcavernosa17455,0
Mcavernosa17465,0
Mcavernosa17461,0
Mcavernosa17463,0
Mcavernosa17464,0
Mcavernosa17462,0
Mcavernosa17466,0
Mcavernosa17467,0
Mcavernosa17468,0
Mcavernosa17473,0
Mcavernosa17472,0
Mcavernosa17470,0
Mcavernosa17474,0
Mcavernosa17471,0
Mcavernosa17469,0
Mcavernosa17489,0
Mcavernosa17488,0
Mcavernosa17484,0
Mcavernosa17485,0
Mcavernosa17480,0
Mcavernosa17486,0
Mcavernosa17481,0
Mcavernosa17482,0
Mcavernosa17490,0
Mcavernosa17493,0
Mcavernosa17492,0
Mcavernosa17494,0
Mcavernosa17500,0
Mcavernosa17502,0
Mcavernosa17498,0
Mcavernosa17504,0
Mcavernosa17506,0
Mcavernosa17501,0
Mcavernosa17505,0
Mcavernosa17497,0
Mcavernosa17496,0
Mcavernosa17503,0
Mcavernosa17511,0
Mcavernosa17508,0
Mcavernosa17510,0
Mcavernosa17509,0
Mcavernosa17507,0
Mcavernosa17512,0
Mcavernosa17513,0
Mcavernosa17514,0
Mcavernosa17515,0
Mcavernosa17520,0
Mcavernosa17518,0
Mcavernosa17516,0
Mcavernosa17519,0
Mcavernosa17524,0
Mcavernosa17522,0
Mcavernosa17530,0
Mcavernosa17526,0
Mcavernosa17532,0
Mcavernosa17533,0
Mcavernosa17528,0
Mcavernosa17529,0
Mcavernosa17531,0
Mcavernosa17527,0
Mcavernosa17534,0
Mcavernosa17539,0
Mcavernosa17538,0
Mcavernosa17537,0
Mcavernosa17536,0
Mcavernosa17546,0
Mcavernosa17544,0
Mcavernosa17549,0
Mcavernosa17543,0
Mcavernosa17548,0
Mcavernosa17550,0
Mcavernosa17558,0
Mcavernosa17556,0
Mcavernosa17551,0
Mcavernosa17557,0
Mcavernosa17560,0
Mcavernosa17564,0
Mcavernosa17559,0
Mcavernosa17562,0
Mcavernosa17565,0
Mcavernosa17572,0
Mcavernosa17568,0
Mcavernosa17569,0
Mcavernosa17581,0
Mcavernosa17582,0
Mcavernosa17577,0
Mcavernosa17574,0
Mcavernosa17578,0
Mcavernosa17583,0
Mcavernosa17589,0
Mcavernosa17586,0
Mcavernosa17590,0
Mcavernosa17591,0
Mcavernosa17584,0
Mcavernosa17593,0
Mcavernosa17592,0
Mcavernosa17598,0
Mcavernosa17594,0
Mcavernosa17596,0
Mcavernosa17595,0
Mcavernosa17604,0
Mcavernosa17605,0
Mcavernosa17603,0
Mcavernosa17600,0
Mcavernosa17599,0
Mcavernosa17602,0
Mcavernosa17606,0
Mcavernosa17608,0
Mcavernosa17613,0
Mcavernosa17617,0
Mcavernosa17612,0
Mcavernosa17614,0
Mcavernosa17611,0
Mcavernosa17615,0
Mcavernosa17609,0
Mcavernosa17620,0
Mcavernosa17619,0
Mcavernosa17621,0
Mcavernosa17625,0
Mcavernosa17623,0
Mcavernosa17628,0
Mcavernosa17630,0
Mcavernosa17632,0
Mcavernosa17624,0
Mcavernosa17626,0
Mcavernosa17629,0
Mcavernosa17627,0
Mcavernosa17633,0
Mcavernosa17636,0
Mcavernosa17634,0
Mcavernosa17631,0
Mcavernosa17646,0
Mcavernosa17655,0
Mcavernosa17651,0
Mcavernosa17657,0
Mcavernosa17654,0
Mcavernosa17659,0
Mcavernosa17653,0
Mcavernosa17658,0
Mcavernosa17652,0
Mcavernosa17650,0
Mcavernosa17660,0
Mcavernosa17662,0
Mcavernosa17663,0
Mcavernosa17664,0
Mcavernosa17665,0
Mcavernosa17672,0
Mcavernosa17668,0
Mcavernosa17666,0
Mcavernosa17673,0
Mcavernosa17669,0
Mcavernosa17670,0
Mcavernosa17671,0
Mcavernosa17667,0
Mcavernosa17674,0
Mcavernosa17675,0
Mcavernosa17676,0
Mcavernosa17678,0
Mcavernosa17682,0
Mcavernosa17679,0
Mcavernosa17681,0
Mcavernosa17680,0
Mcavernosa17687,0
Mcavernosa17684,0
Mcavernosa17683,0
Mcavernosa17685,0
Mcavernosa17690,0
Mcavernosa17688,0
Mcavernosa17695,0
Mcavernosa17696,0
Mcavernosa17698,0
Mcavernosa17699,0
Mcavernosa17700,0
Mcavernosa17701,0
Mcavernosa17703,0
Mcavernosa17708,0
Mcavernosa17706,0
Mcavernosa17702,0
Mcavernosa17707,0
Mcavernosa17705,0
Mcavernosa17709,0
Mcavernosa17704,0
Mcavernosa17715,0
Mcavernosa17710,0
Mcavernosa17714,0
Mcavernosa17718,0
Mcavernosa17717,0
Mcavernosa17721,0
Mcavernosa17724,0
Mcavernosa17720,0
Mcavernosa17722,0
Mcavernosa17730,0
Mcavernosa17725,0
Mcavernosa17727,0
Mcavernosa17728,0
Mcavernosa17740,0
Mcavernosa17732,0
Mcavernosa17737,0
Mcavernosa17731,0
Mcavernosa17743,0
Mcavernosa17748,0
Mcavernosa17749,0
Mcavernosa17762,0
Mcavernosa17768,0
Mcavernosa17759,0
Mcavernosa17761,0
Mcavernosa17758,0
Mcavernosa17754,0
Mcavernosa17755,0
Mcavernosa17757,0
Mcavernosa17763,0
Mcavernosa17760,0
Mcavernosa17756,0
Mcavernosa17800,0
Mcavernosa17801,0
Mcavernosa17779,0
Mcavernosa17771,0
Mcavernosa17772,0
Mcavernosa17803,0
Mcavernosa17805,0
Mcavernosa17769,0
Mcavernosa17774,0
Mcavernosa17791,0
Mcavernosa17773,0
Mcavernosa17770,0
Mcavernosa17807,0
Mcavernosa17806,0
Mcavernosa17809,0
Mcavernosa17815,0
Mcavernosa17810,0
Mcavernosa17816,0
Mcavernosa17813,0
Mcavernosa17808,0
Mcavernosa17811,2.63328768090132
Mcavernosa17812,0
Mcavernosa17823,0
Mcavernosa17822,0
Mcavernosa17827,0
Mcavernosa17824,0
Mcavernosa17831,0
Mcavernosa17835,0
Mcavernosa17829,0
Mcavernosa17832,0
Mcavernosa17834,0
Mcavernosa17830,0
Mcavernosa17826,0
Mcavernosa17833,0
Mcavernosa17819,0
Mcavernosa17845,0
Mcavernosa17837,0
Mcavernosa17836,0
Mcavernosa17844,0
Mcavernosa17841,0
Mcavernosa17840,0
Mcavernosa17842,0
Mcavernosa17843,0
Mcavernosa17849,0
Mcavernosa17846,0
Mcavernosa17850,0
Mcavernosa17858,0
Mcavernosa17856,0
Mcavernosa17863,0
Mcavernosa17862,0
Mcavernosa17861,0
Mcavernosa17859,0
Mcavernosa17867,0
Mcavernosa17868,0
Mcavernosa17864,0
Mcavernosa17865,0
Mcavernosa17866,0
Mcavernosa17870,0
Mcavernosa17873,0
Mcavernosa17871,0
Mcavernosa17875,0
Mcavernosa17874,0
Mcavernosa17872,0
Mcavernosa17877,0
Mcavernosa17883,0
Mcavernosa17882,0
Mcavernosa17880,0
Mcavernosa17885,0
Mcavernosa17886,0
Mcavernosa17887,0
Mcavernosa17894,0
Mcavernosa17893,0
Mcavernosa17889,0
Mcavernosa17903,0
Mcavernosa17906,0
Mcavernosa17909,0
Mcavernosa17905,0
Mcavernosa17904,0
Mcavernosa17907,0
Mcavernosa17902,0
Mcavernosa17896,0
Mcavernosa17897,0
Mcavernosa17901,0
Mcavernosa17899,0
Mcavernosa17898,0
Mcavernosa17900,0
Mcavernosa17911,0
Mcavernosa17912,0
Mcavernosa17913,0
Mcavernosa17910,0
Mcavernosa17914,0
Mcavernosa17917,0
Mcavernosa17916,0
Mcavernosa17919,0
Mcavernosa17922,0
Mcavernosa17918,0
Mcavernosa17931,0
Mcavernosa17927,0
Mcavernosa17923,0
Mcavernosa17926,0
Mcavernosa17932,0
Mcavernosa17934,0
Mcavernosa17939,0
Mcavernosa17937,0
Mcavernosa17935,0
Mcavernosa17948,0
Mcavernosa17942,0
Mcavernosa17941,0
Mcavernosa17947,0
Mcavernosa17943,0
Mcavernosa17949,0
Mcavernosa17951,0
Mcavernosa17940,0
Mcavernosa17946,0
Mcavernosa17958,0
Mcavernosa17957,0
Mcavernosa17961,0
Mcavernosa17952,0
Mcavernosa17959,0
Mcavernosa17953,0
Mcavernosa17956,0
Mcavernosa17954,0
Mcavernosa17955,0
Mcavernosa17963,0
Mcavernosa17964,0
Mcavernosa17962,0
Mcavernosa17970,0
Mcavernosa17965,0
Mcavernosa17969,0
Mcavernosa17966,0
Mcavernosa17967,0
Mcavernosa17975,0
Mcavernosa17971,0
Mcavernosa17973,0
Mcavernosa17976,0
Mcavernosa17974,0
Mcavernosa17984,0
Mcavernosa17982,0
Mcavernosa17979,0
Mcavernosa17980,0
Mcavernosa17985,0
Mcavernosa17981,0
Mcavernosa17996,0
Mcavernosa17993,0
Mcavernosa17995,0
Mcavernosa17998,0
Mcavernosa17992,0
Mcavernosa17990,0
Mcavernosa17997,0
Mcavernosa18001,0
Mcavernosa18003,0
Mcavernosa18004,0
Mcavernosa18002,0
Mcavernosa18006,0
Mcavernosa18007,0
Mcavernosa18008,0
Mcavernosa18017,0
Mcavernosa18013,0
Mcavernosa18011,0
Mcavernosa18012,0
Mcavernosa18010,0
Mcavernosa18009,0
Mcavernosa18020,0
Mcavernosa18025,0
Mcavernosa18021,0
Mcavernosa18018,0
Mcavernosa18024,0
Mcavernosa18022,0
Mcavernosa18026,0
Mcavernosa18023,0
Mcavernosa18019,0
Mcavernosa18027,0
Mcavernosa18028,0
Mcavernosa18029,0
Mcavernosa18032,0
Mcavernosa18030,0
Mcavernosa18031,0
Mcavernosa18033,0
Mcavernosa18045,0
Mcavernosa18036,0
Mcavernosa18044,0
Mcavernosa18043,0
Mcavernosa18046,0
Mcavernosa18047,0
Mcavernosa18049,0
Mcavernosa18048,0
Mcavernosa18056,0
Mcavernosa18053,0
Mcavernosa18054,0
Mcavernosa18050,0
Mcavernosa18055,0
Mcavernosa18061,0
Mcavernosa18067,0
Mcavernosa18068,0
Mcavernosa18063,0
Mcavernosa18060,0
Mcavernosa18072,0
Mcavernosa18075,0
Mcavernosa18073,0
Mcavernosa18077,0
Mcavernosa18078,0
Mcavernosa18070,0
Mcavernosa18076,0
Mcavernosa18082,0
Mcavernosa18083,0
Mcavernosa18085,0
Mcavernosa18084,0
Mcavernosa18081,0
Mcavernosa18098,0
Mcavernosa18095,0
Mcavernosa18094,0
Mcavernosa18091,0
Mcavernosa18093,0
Mcavernosa18104,0
Mcavernosa18106,0
Mcavernosa18105,0
Mcavernosa18103,0
Mcavernosa18107,0
Mcavernosa18119,0
Mcavernosa18109,0
Mcavernosa18108,0
Mcavernosa18111,0
Mcavernosa18110,0
Mcavernosa18121,0
Mcavernosa18123,0
Mcavernosa18124,0
