# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Oct 31 14:59:08 CDT 2019 [seed=1572551891175]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2004000	-232428.17473860574	-211.84299792865667	-232216.3317406771	0.09191648354968433	6.096627195396392	2.601523102532379	3.782887696569615	0.22530559433529473	0.25218817019256123	0.2811795850712474	0.24132665040089685	1.0	1.0	-232216.3317406771	0.0	-210.17113950272963
2005000	-232427.9266223055	-210.9414933593677	-232216.98512894614	0.09055346535170514	6.039122114148751	2.7873455631634436	3.6765176525331857	0.22530559433529473	0.25690386036410534	0.2811795850712474	0.23661096022935277	1.0	1.0	-232216.98512894614	0.0	-209.23493628656797
2006000	-232431.3263555582	-211.72532562937235	-232219.60102992883	0.09163240886237803	6.078292380073354	2.8733821955157457	3.816235294144741	0.22243328413884556	0.25690386036410534	0.2792694048010622	0.24139345069598717	1.0	1.0	-232219.60102992883	0.0	-209.94341669219432
2007000	-232424.7229472724	-211.8281103611624	-232212.89483691126	0.09061684625402411	6.086723837123007	2.733755109473555	3.7571035179915824	0.22243328413884556	0.2574607144939682	0.2787125506711994	0.24139345069598717	1.0	1.0	-232212.89483691126	0.0	-210.11494382918778
2008000	-232435.56924716057	-213.77823969688424	-232221.79100746367	0.09286322856823635	6.148676898382851	2.4114617561432694	3.759204675724486	0.22243328413884556	0.2574607144939682	0.2787125506711994	0.24139345069598717	1.0	1.0	-232221.79100746367	0.0	-212.18984122474149
2009000	-232442.94376754167	-211.41272176638154	-232231.53104577528	0.09322192561005509	6.08282363832981	2.710502355192457	3.759204675724486	0.2272379794301187	0.25413244015826386	0.2807472872357278	0.23788229317588994	1.0	1.0	-232231.53104577528	0.0	-209.70742240705815
2010000	-232428.7611679527	-211.30077305399922	-232217.4603948987	0.09275705226816447	6.07203704608124	2.666412568020819	3.7782373984177506	0.22512687920071445	0.25413244015826386	0.2795775286885251	0.24116315195249685	1.0	1.0	-232217.4603948987	0.0	-209.60576749075383
2011000	-232434.41147587437	-210.50274139880608	-232223.90873447555	0.09118418992568061	6.033113884043197	2.661259603443399	3.7686053877801973	0.22512687920071445	0.2546897064061388	0.2821550444380735	0.2380283699550735	1.0	1.0	-232223.90873447555	0.0	-208.81275865617505
2012000	-232436.8182324467	-210.93196400436545	-232225.88626844235	0.09201088600428622	6.034820364627156	2.4718622597155457	3.6992073631596525	0.22490266049032567	0.2546897064061388	0.2821550444380735	0.23825258866546228	1.0	1.0	-232225.88626844235	0.0	-209.33817114362262
2013000	-232438.25020071183	-211.4871453724792	-232226.76305533934	0.09156082651665744	6.083957339837242	2.660374419467071	3.8115493865899115	0.22726330369734607	0.2546897064061388	0.2821550444380735	0.2358919454584419	1.0	1.0	-232226.76305533934	0.0	-209.78375429744787
2014000	-232436.07127224354	-212.87756887791593	-232223.19370336563	0.09190754404323392	6.089691440864627	3.1912843462836595	3.805409603895233	0.22726330369734607	0.2526326365343797	0.2842121143098326	0.2358919454584419	1.0	1.0	-232223.19370336563	0.0	-210.9941813003859
2015000	-232430.01833462022	-212.99703944487402	-232217.02129517536	0.0934574910664042	6.086458117817779	3.2444813366666017	3.6945423547043945	0.224759484450734	0.2561770586154696	0.27822055234408843	0.24084290458970828	1.0	1.0	-232217.02129517536	0.0	-211.13277310613353
2016000	-232425.0296877285	-212.3886518234418	-232212.64103590505	0.09283537983984244	6.09839142803357	2.4962208909839814	3.7053860473614764	0.224759484450734	0.2561770586154696	0.27822055234408843	0.24084290458970828	1.0	1.0	-232212.64103590505	0.0	-210.7830539695249
2017000	-232419.1536554303	-210.51729474072877	-232208.63636068956	0.0916885996883647	6.01465667559462	2.692647048975867	3.748424450859248	0.22281831132481622	0.25811823174138737	0.27822055234408843	0.24084290458970828	1.0	1.0	-232208.63636068956	0.0	-208.82206967460593
2018000	-232418.70275754793	-213.4330818428735	-232205.26967570506	0.09083089236257728	6.090172536170961	3.2641562579425685	3.7764476459595646	0.22281831132481622	0.2569923278175441	0.2793464562679317	0.24084290458970828	1.0	1.0	-232205.26967570506	0.0	-211.53638251686814
2019000	-232417.1907331644	-211.48728634705577	-232205.70344681735	0.09141273249500202	6.0667624424209485	2.6399332505808495	3.767770647171678	0.22281831132481622	0.2569923278175441	0.2793464562679317	0.24084290458970828	1.0	1.0	-232205.70344681735	0.0	-209.80561734320096
2020000	-232421.37690355373	-211.74047672295572	-232209.63642683078	0.09340553053566626	6.079770924551165	2.6811544467920214	3.801988105319292	0.22632277492976685	0.2550580022462322	0.277776318234293	0.24084290458970828	1.0	1.0	-232209.63642683078	0.0	-210.03235806842443
2021000	-232428.3132561918	-210.83850715258438	-232217.47474903922	0.09098826897572579	6.027920098540682	2.63533616869752	3.7890136090292867	0.22632277492976685	0.2583867154958314	0.2744463987795509	0.24084411079485116	1.0	1.0	-232217.47474903922	0.0	-209.15177391373425
2022000	-232424.4421328815	-212.44410198914593	-232211.99803089234	0.09183045415706728	6.119146303673705	2.6416147705183453	3.735022077699142	0.22435339867127105	0.252270618695987	0.28253187183789114	0.24084411079485116	1.0	1.0	-232211.99803089234	0.0	-210.772325680189
2023000	-232420.82366071822	-212.3295885215289	-232208.49407219669	0.0928484045275674	6.064929896340547	3.212027261580241	3.778242192559996	0.22267283531059337	0.2570341727038092	0.28015029879233333	0.24014269319326445	1.0	1.0	-232208.49407219669	0.0	-210.44841310003036
2024000	-232426.65413646426	-211.36082641501602	-232215.29331004925	0.0946610426423682	6.089727299792828	2.7145341502741425	3.768546061236429	0.22319226097283132	0.2581730370485285	0.28015029879233333	0.23848440318630718	1.0	1.0	-232215.29331004925	0.0	-209.6510418972101
2025000	-232426.48717875258	-212.42684201967134	-232214.06033673292	0.09338051504061733	6.049059644134376	3.2840712358023714	3.7277054182294083	0.22383476765682433	0.25689528617894614	0.2795077921083403	0.23976215405588952	1.0	1.0	-232214.06033673292	0.0	-210.53973060155508
2026000	-232432.73191447055	-212.04092135278992	-232220.69099311775	0.09369131977285898	6.037473526545316	2.2872516440018917	3.7903014909957977	0.22383476765682433	0.25664474431232165	0.2795077921083403	0.240012695922514	1.0	1.0	-232220.69099311775	0.0	-210.49543581402645
2027000	-232437.09701091584	-211.9426944349146	-232225.1543164809	0.09346185836359926	6.110346903256204	2.6473932095505965	3.7903014909957977	0.22383476765682433	0.2568091127464857	0.27934342367417625	0.240012695922514	1.0	1.0	-232225.1543164809	0.0	-210.25098437615233
2028000	-232429.92742804528	-211.7419216070589	-232218.18550643823	0.09367407753882716	6.071088368534035	2.449146002206398	3.7661476700353456	0.22383476765682433	0.2568091127464857	0.276676373046627	0.24267974655006327	1.0	1.0	-232218.18550643823	0.0	-210.135787653852
2029000	-232434.43222840314	-211.26958503153352	-232223.16264337162	0.092934348210496	6.075956822731953	2.8415342031809967	3.779733122416382	0.22090952947984147	0.25787853857014953	0.27853218539994606	0.24267974655006327	1.0	1.0	-232223.16264337162	0.0	-209.5104900555069
2030000	-232426.51211876867	-210.91998171355502	-232215.59213705512	0.0914190224459119	6.026731412273638	2.986240172723675	3.779733122416382	0.22538408071119806	0.25930108394397444	0.2758877997376705	0.23942703560715725	1.0	1.0	-232215.59213705512	0.0	-209.11121572741632
2031000	-232431.77463786048	-210.99928153229078	-232220.7753563282	0.09275142720484507	6.023290747076267	2.4106916571310313	3.8145969832336295	0.22538408071119806	0.25930108394397444	0.2758877997376705	0.23942703560715725	1.0	1.0	-232220.7753563282	0.0	-209.393471262503
2032000	-232420.52363623417	-211.10668593251503	-232209.41695030165	0.09279656294873137	6.030779546910337	3.021952308007205	3.7462085038686306	0.22372767698149648	0.25930108394397444	0.279561434288338	0.23740980478619136	1.0	1.0	-232209.41695030165	0.0	-209.29679536998796
2033000	-232428.01349646208	-213.82563250290684	-232214.18786395917	0.09267450053362436	6.017762144282264	2.1078637480929405	3.78751784140406	0.22259783480889014	0.259351637373111	0.2806912764609444	0.23735925135705477	1.0	1.0	-232214.18786395917	0.0	-212.36271373845506
2034000	-232434.5262530739	-212.26874552012382	-232222.2575075538	0.09437007820821322	6.08441641224141	3.1131930730794886	3.6917609759959626	0.22310133194094953	0.2588481402410516	0.2764561842576432	0.24159434356035595	1.0	1.0	-232222.2575075538	0.0	-210.44668661306298
2035000	-232438.47655364766	-211.66829664574843	-232226.80825700192	0.09159180801822167	6.046947481827846	3.0694298892715968	3.7997612482018277	0.22310133194094953	0.2588481402410516	0.2764561842576432	0.24159434356035595	1.0	1.0	-232226.80825700192	0.0	-209.82564519576863
2036000	-232432.22566007444	-210.2868369880564	-232221.93882308638	0.09315402369923527	6.02081291648535	2.647327431942133	3.81053248828213	0.22310133194094953	0.25742385208206875	0.27788047241662606	0.24159434356035595	1.0	1.0	-232221.93882308638	0.0	-208.58868670369145
2037000	-232429.23083766625	-212.45988730197337	-232216.77095036427	0.09104770905801335	6.062427354555874	3.209316582436274	3.793786369228883	0.22310133194094953	0.25742385208206875	0.27788047241662606	0.24159434356035595	1.0	1.0	-232216.77095036427	0.0	-210.57457989447053
2038000	-232424.57102948052	-210.9006981657764	-232213.67033131473	0.0913981456447303	6.04377623282807	2.7912229438073672	3.8631192933257705	0.22310133194094953	0.25742385208206875	0.2828803755010509	0.23659444047593112	1.0	1.0	-232213.67033131473	0.0	-209.13288966727418
2039000	-232432.5762874725	-211.3050596026251	-232221.27122786987	0.09264476593482493	6.075766173466186	2.7728845602122076	3.872753891842805	0.22310133194094953	0.2553057023807347	0.2846890382296385	0.23690392744867758	1.0	1.0	-232221.27122786987	0.0	-209.5407896133799
2040000	-232437.53983198418	-210.90734791702428	-232226.63248406714	0.09098385219166193	6.05970000391519	2.7878226767767065	3.7381474143165527	0.22248055716098075	0.2559264771607035	0.2798198960311378	0.24177306964717823	1.0	1.0	-232226.63248406714	0.0	-209.18069437053967
2041000	-232440.55295216074	-211.37718252880197	-232229.17576963193	0.09209519646244262	6.077113198924519	2.581113004577493	3.7652877442605286	0.2209200177371929	0.25825018523190524	0.2760496481791816	0.24478014885172067	1.0	1.0	-232229.17576963193	0.0	-209.71884325752566
2042000	-232434.45697589303	-211.31494660212454	-232223.1420292909	0.09187132508930414	6.0665690805968	2.813626792037709	3.779232311489921	0.22545598733141303	0.25825018523190524	0.279883955752651	0.2364098716840311	1.0	1.0	-232223.1420292909	0.0	-209.56588187876224
2043000	-232436.75138809418	-211.8393987540912	-232224.9119893401	0.09253880257808607	6.069800725041283	3.019019717922073	3.8365249836511253	0.2249443493323967	0.25330915975600415	0.27927223061394707	0.24247426029765246	1.0	1.0	-232224.9119893401	0.0	-210.00158449753695
2044000	-232422.78687742888	-211.84091810335437	-232210.94595932553	0.09310518471458193	6.108412500664971	2.750656752937193	3.721948795584148	0.22335476796852835	0.2547622895721554	0.28080826816359855	0.2410746742957181	1.0	1.0	-232210.94595932553	0.0	-210.13290792754398
2045000	-232429.80303403374	-211.44023576951395	-232218.36279826422	0.09098363508982965	6.045697989072914	2.4639705774046985	3.7876371260480526	0.22335476796852835	0.25537363344168923	0.28019692429406473	0.2410746742957181	1.0	1.0	-232218.36279826422	0.0	-209.82117971349905
2046000	-232434.0545916386	-211.7330525215474	-232222.32153911705	0.08988103911906084	6.046937973035921	2.4903606898076203	3.836182282581052	0.22335476796852835	0.2534783928771267	0.28209216485862726	0.2410746742957181	1.0	1.0	-232222.32153911705	0.0	-210.08785191827036
2047000	-232441.77457146425	-212.10690375281706	-232229.66766771144	0.09110039495592274	6.067809927022643	3.004040315451307	3.765839293433769	0.22308084699714742	0.25375231384850766	0.28209216485862726	0.2410746742957181	1.0	1.0	-232229.66766771144	0.0	-210.29665000800244
2048000	-232441.96854490036	-212.37463680397758	-232229.59390809637	0.09031324400788716	6.095085694501121	2.8656879118505394	3.7859255802320453	0.22833680636679965	0.25235630484751254	0.27970937482937464	0.23959751395631362	1.0	1.0	-232229.59390809637	0.0	-210.60509429804793
2049000	-232437.75168683488	-213.29625653391815	-232224.45543030096	0.09031006195699191	6.074680922332918	2.333826310919193	3.7324632452409467	0.22395014314245884	0.25235630484751254	0.28409603805371547	0.23959751395631362	1.0	1.0	-232224.45543030096	0.0	-211.7491860422171
2050000	-232430.77782870174	-211.07349809967602	-232219.70433060208	0.09097308837901912	6.040427730037333	2.693285721021445	3.740038590752531	0.22395014314245884	0.25235630484751254	0.28409603805371547	0.23959751395631362	1.0	1.0	-232219.70433060208	0.0	-209.3807345408549
2051000	-232437.99900283615	-212.47498403226194	-232225.5240188039	0.09190544791035846	6.071027613300472	3.1951909881974228	3.8266774861219917	0.22545960905655882	0.25212779796308127	0.28281507902404673	0.23959751395631362	1.0	1.0	-232225.5240188039	0.0	-210.5835898162168
2052000	-232436.77175171193	-211.57480986528958	-232225.19694184663	0.09268500596253398	6.0735533833389646	2.994825318008643	3.7493457393794634	0.22545960905655882	0.2569786215485646	0.28281507902404673	0.23474669037083032	1.0	1.0	-232225.19694184663	0.0	-209.77292732769155
2053000	-232442.26966679472	-211.6747801058212	-232230.5948866889	0.09176440375456343	6.0868341977879155	2.6267239282774004	3.781737292969873	0.2243264536642575	0.2585563561233852	0.28123734444922616	0.23587984576313165	1.0	1.0	-232230.5948866889	0.0	-209.99364980305043
2054000	-232445.48506710643	-211.8055922356916	-232233.67947487073	0.09295550684901761	6.101281609131466	2.6267239282774004	3.781634748016055	0.22361213323831844	0.25636941505745237	0.284138605941098	0.23587984576313165	1.0	1.0	-232233.67947487073	0.0	-210.12449477901137
2055000	-232445.8814944015	-214.69427608835935	-232231.18721831313	0.09279199914841584	6.065075876307562	3.5880333012143653	3.781634748016055	0.22361213323831844	0.25974849112006665	0.2780274541706817	0.23861192147093369	1.0	1.0	-232231.18721831313	0.0	-212.70131182132042
2056000	-232443.17535862516	-213.2749958038905	-232229.90036282127	0.09326249452702334	6.1150526804394545	2.341137898134765	3.7241317591186855	0.22667234340149653	0.2569002462983785	0.2780274541706817	0.23839995612944376	1.0	1.0	-232229.90036282127	0.0	-211.72748386556756
2057000	-232432.90955952118	-211.42246299765765	-232221.48709652352	0.09218131854301585	6.071541901174002	2.53972485173487	3.76619147529501	0.2276467877699585	0.2569002462983785	0.2780274541706817	0.23742551176098178	1.0	1.0	-232221.48709652352	0.0	-209.77999863021134
2058000	-232432.36242074595	-211.23294043879312	-232221.12948030717	0.09162863662586163	6.025115808772256	2.4302793710901844	3.7996044761133367	0.22603137887465596	0.258515655193681	0.27807386489344627	0.23737910103821724	1.0	1.0	-232221.12948030717	0.0	-209.62382471414097
2059000	-232432.50259658752	-211.92501057650136	-232220.57758601103	0.0922340039204549	6.0854080281783425	3.022476326837181	3.77294848829258	0.22708238426239918	0.25729299758892127	0.27807386489344627	0.23755075325523378	1.0	1.0	-232220.57758601103	0.0	-210.10635787840005
2060000	-232426.89287649147	-211.7654627546158	-232215.12741373686	0.09325148167906676	6.075397548944466	2.9973822544980324	3.802151622423837	0.22866807281901094	0.2539454557331855	0.27643126925859457	0.24095520218920954	1.0	1.0	-232215.12741373686	0.0	-209.94579999647715
2061000	-232431.66895110026	-211.55339202584747	-232220.11555907442	0.09402347683271624	6.085304003484373	2.8684750259451253	3.76952941189125	0.22866807281901094	0.25664116373369755	0.2737355612580825	0.24095520218920954	1.0	1.0	-232220.11555907442	0.0	-209.78813185045712
2062000	-232444.7305402372	-212.24978353307856	-232232.4807567041	0.09454651123649341	6.136491351343479	2.7456275428548857	3.744211464620735	0.22866807281901094	0.25523473500965593	0.2791367886857808	0.23696040348555292	1.0	1.0	-232232.4807567041	0.0	-210.5364289831717
2063000	-232433.49026925687	-210.01053423138586	-232223.4797350255	0.09183002146060457	5.996663921590339	2.829043505017665	3.7264368747806365	0.22789968128080412	0.25750553374062973	0.27564163454907387	0.2389531504294929	1.0	1.0	-232223.4797350255	0.0	-208.27297713739057
2064000	-232428.42225459442	-211.88352302215404	-232216.53873157228	0.09241411439542878	6.0918584168783685	2.674593743100748	3.877543461245738	0.22310291726010825	0.25475084201678494	0.2789767675459263	0.24316947317718107	1.0	1.0	-232216.53873157228	0.0	-210.15382721768793
2065000	-232428.99151694722	-212.29699955572522	-232216.6945173915	0.09190340269796114	6.067373007810624	2.3915685411114205	3.827092608108416	0.22429846366828957	0.25475084201678494	0.28207031300082236	0.23888038131410372	1.0	1.0	-232216.6945173915	0.0	-210.69517053714608
2066000	-232417.10672250987	-211.45385488526907	-232205.6528676246	0.09278607740498324	6.084881202836961	2.665291431087439	3.7509083926439697	0.22429846366828957	0.2565645728830667	0.2802565821345406	0.23888038131410372	1.0	1.0	-232205.6528676246	0.0	-209.76804233683424
2067000	-232425.7782468768	-211.88904475288956	-232213.88920212392	0.0916207115659809	6.087544514802034	2.839449883274694	3.7991222671698863	0.22511919104635875	0.2557438455049975	0.2802565821345406	0.23888038131410372	1.0	1.0	-232213.88920212392	0.0	-210.1244790322961
2068000	-232425.90661253536	-210.96497276418796	-232214.94163977116	0.08944891062374574	6.016938498573483	2.5032036338279258	3.705932769983593	0.22434626455930115	0.2557438455049975	0.2810295086215982	0.23888038131410372	1.0	1.0	-232214.94163977116	0.0	-209.35640469432906
2069000	-232439.7750975778	-211.728126953998	-232228.0469706238	0.08959769544486397	6.038274074476561	3.0466242726104276	3.780554225894694	0.2223516123528544	0.25879626325452276	0.281294737302807	0.2375573870898164	1.0	1.0	-232228.0469706238	0.0	-209.89907885728013
2070000	-232438.17168149987	-211.2177660199173	-232226.95391547994	0.09095235669768335	6.052539784021817	2.8212734416287844	3.78393062809865	0.22434952593335622	0.25879626325452276	0.281294737302807	0.23555947350931458	1.0	1.0	-232226.95391547994	0.0	-209.46448232932815
2071000	-232420.33486151646	-211.69350793228207	-232208.6413535842	0.09006076518846351	6.071154929221394	2.709292234474169	3.759107674724	0.22434952593335622	0.2616904066110157	0.2751838553693823	0.23877621208624636	1.0	1.0	-232208.6413535842	0.0	-209.9886862867448
2072000	-232428.4446835477	-212.16449036069557	-232216.280193187	0.0893436749505208	6.083065816720203	2.915590293055156	3.7998978041335723	0.22481435274438452	0.2616904066110157	0.27604092266413083	0.23745431798046956	1.0	1.0	-232216.280193187	0.0	-210.37321480869056
2073000	-232430.7620577908	-216.4419146187697	-232214.32014317202	0.09277955961802727	6.107392364571636	2.1070494140653087	3.7991908466661584	0.22481435274438452	0.25850018883468323	0.27604092266413083	0.24064453575680206	1.0	1.0	-232214.32014317202	0.0	-214.97564872275763
2074000	-232435.03209863434	-211.9587780523866	-232223.07332058196	0.09159153708660416	6.101101985327879	2.7040146873494324	3.7575862382013385	0.22251096088125913	0.2608035806978086	0.27604092266413083	0.24064453575680206	1.0	1.0	-232223.07332058196	0.0	-210.25639500213578
2075000	-232432.35791320718	-211.53617787371005	-232220.82173533348	0.09144300215152318	6.07193522039896	2.5984146967077417	3.773269358480007	0.2234798969401506	0.2599180329180826	0.2801707981454421	0.23643127199632544	1.0	1.0	-232220.82173533348	0.0	-209.86859723202173
2076000	-232440.6214409476	-213.3553155024772	-232227.26612544514	0.08983261888303738	6.05204537259777	3.3701763825559152	3.697538547428128	0.2234798969401506	0.2599180329180826	0.2801707981454421	0.23643127199632544	1.0	1.0	-232227.26612544514	0.0	-211.45206952276422
2077000	-232434.78160954994	-214.06773060544936	-232220.7138789445	0.0914643874776289	6.0796882566380726	3.4340168987636113	3.7680497499982595	0.22410117561236464	0.2558660318809742	0.2795495194732281	0.24048327303343386	1.0	1.0	-232220.7138789445	0.0	-212.12299499804286
2078000	-232428.30575702077	-212.244547357143	-232216.06120966363	0.0923838184132102	6.091787528956595	2.97236471491183	3.875613960818496	0.22410117561236464	0.2558660318809742	0.2795495194732281	0.24048327303343386	1.0	1.0	-232216.06120966363	0.0	-210.40990201616663
2079000	-232419.94030490096	-211.99189765563932	-232207.9484072453	0.09074987482748315	6.097433374671606	2.9081504389920103	3.769533908766941	0.22410117561236464	0.2558660318809742	0.2795495194732281	0.24048327303343386	1.0	1.0	-232207.9484072453	0.0	-210.2128992852456
2080000	-232427.94715938735	-211.373472259893	-232216.57368712744	0.09057877632563432	6.0556753064816	2.6581229242223348	3.767152768276458	0.22410117561236464	0.2558660318809742	0.2795495194732281	0.24048327303343386	1.0	1.0	-232216.57368712744	0.0	-209.68513494686803
2081000	-232427.83679753903	-212.62196904037268	-232215.21482849866	0.0904617194003917	6.099223773284056	3.1050891669600875	3.7502968043147735	0.225663211635556	0.2558660318809742	0.2801245324574401	0.23834622402603045	1.0	1.0	-232215.21482849866	0.0	-210.7836241259297
2082000	-232420.68481953465	-211.20968533638433	-232209.47513419826	0.0912618356311676	6.058449314794937	2.6451517612167383	3.787054686049085	0.2268905553317591	0.2546386881847711	0.2801245324574401	0.23834622402603045	1.0	1.0	-232209.47513419826	0.0	-209.51986137395147
2083000	-232428.8957393006	-213.90111603456637	-232214.99462326604	0.09275188477320857	6.11223276361005	3.3343053069848207	3.80318058796589	0.22792847678354475	0.2562167326426778	0.2780414924312005	0.23781329814257768	1.0	1.0	-232214.99462326604	0.0	-211.97459952160546
2084000	-232434.9134465551	-214.25923274798353	-232220.6542138071	0.09156091785119044	6.107089225664855	2.2523001229102873	3.7568435300702583	0.2275503789382832	0.2562167326426778	0.2781360824116764	0.23809680600736333	1.0	1.0	-232220.6542138071	0.0	-212.73987394107897
2085000	-232437.0855745381	-211.65036619709466	-232225.435208341	0.0923911204753863	6.095586016221757	2.6946667795913872	3.780609463037004	0.22275629270380853	0.25789308354105067	0.2812538177477782	0.23809680600736333	1.0	1.0	-232225.435208341	0.0	-209.94406003399897
2086000	-232430.3829426	-211.95104628900458	-232218.431896311	0.09181631257119739	6.068057873760985	3.02340147749058	3.780609463037004	0.22569679413240332	0.2569354446445123	0.28021356848326756	0.2371541927398176	1.0	1.0	-232218.431896311	0.0	-210.12963216407144
2087000	-232422.89564596544	-212.50043471482329	-232210.3952112506	0.09157562187443825	6.061868602398641	3.202351268029234	3.7278228372965305	0.22190871125527034	0.2559417731989454	0.28014011307116576	0.2420094024746193	1.0	1.0	-232210.3952112506	0.0	-210.63848400366112
2088000	-232421.38832207676	-211.3802775265207	-232210.00804455025	0.09056717907171397	6.064827913919962	2.725439922507276	3.7824770907283622	0.22190871125527034	0.25425731211472236	0.2818245741553888	0.2420094024746193	1.0	1.0	-232210.00804455025	0.0	-209.66201783271163
2089000	-232438.7037225662	-212.27468507177528	-232226.4290374944	0.09125551943832237	6.08973471018959	3.0595382229516517	3.704270659903872	0.22190871125527034	0.25488865665676724	0.2815259542607801	0.24167667782718313	1.0	1.0	-232226.4290374944	0.0	-210.46596188957145
2090000	-232425.77353508936	-210.5938512272618	-232215.1796838621	0.09262515234962913	6.034842557156903	2.6784547126936693	3.7750923991805747	0.22420069882328467	0.25552866102644256	0.27923396669276573	0.2410366734575078	1.0	1.0	-232215.1796838621	0.0	-208.89534760037714
2091000	-232423.04871148124	-211.66857140205343	-232211.38014007919	0.09144058855666694	6.064464911855126	2.982229472148321	3.7321606368218294	0.22600882450094434	0.25669845047740975	0.27876944061607023	0.23852328440557644	1.0	1.0	-232211.38014007919	0.0	-209.87643638728034
2092000	-232422.0360241767	-211.5857161535369	-232210.45030802317	0.09302844302535448	6.089104006469503	2.654775349507907	3.806052508247136	0.22600882450094434	0.25669845047740975	0.27876944061607023	0.23852328440557644	1.0	1.0	-232210.45030802317	0.0	-209.8861866788276
2093000	-232421.39694564423	-210.93291542351804	-232210.4640302207	0.09173028085762897	6.020923298534384	2.9543765850714117	3.806052508247136	0.22243149516226904	0.2542623523964812	0.2852043195650494	0.23810183287620112	1.0	1.0	-232210.4640302207	0.0	-209.12645832671947
2094000	-232424.8983292029	-212.23869744201792	-232212.65963176088	0.09328888303361316	6.058500338805996	3.1366082291584734	3.8257798254960202	0.22289049952537657	0.2557768567731626	0.28409895427798815	0.23723368942347348	1.0	1.0	-232212.65963176088	0.0	-210.36609399482114
2095000	-232431.5094075243	-210.38365138537392	-232221.12575613894	0.09038531696909972	6.005942956592564	2.757504234236536	3.7699514316111142	0.22289049952537657	0.2592355908416218	0.2762122856999572	0.24166162393304524	1.0	1.0	-232221.12575613894	0.0	-208.65771036255126
2096000	-232426.60406375665	-211.85188179872594	-232214.7521819579	0.09249007789326207	6.08956792715491	2.595724143858615	3.820185901225066	0.22417598130338498	0.25752718994955603	0.2762122856999572	0.2420845430471026	1.0	1.0	-232214.7521819579	0.0	-210.17033745573298
2097000	-232429.0128371583	-211.81644940815238	-232217.19638775015	0.09048457028254464	6.093420661534833	2.7513102685101605	3.816238493976701	0.22396714353964173	0.25146884843012	0.2824794649831365	0.2420845430471026	1.0	1.0	-232217.19638775015	0.0	-210.07795199221718
2098000	-232422.3213512306	-211.88546174541526	-232210.4358894852	0.09213146617505819	6.089407783994502	2.9420913202725	3.758328699268546	0.22433450192229962	0.2530540212463345	0.2819585796472758	0.24065289718409086	1.0	1.0	-232210.4358894852	0.0	-210.09845710030703
2099000	-232424.86013725147	-211.07148218200913	-232213.78865506945	0.09275862815330749	6.07560487533519	2.7014118874134794	3.758328699268546	0.22433450192229962	0.2562375508200531	0.2787750500735572	0.24065289718409086	1.0	1.0	-232213.78865506945	0.0	-209.36982364120095
2100000	-232421.946173662	-211.30129019064407	-232210.64488347137	0.09358994636485958	6.071870364050623	2.8130563676493416	3.736988479812142	0.22433450192229962	0.2562375508200531	0.2787750500735572	0.24065289718409086	1.0	1.0	-232210.64488347137	0.0	-209.56599923558494
2101000	-232426.61165390784	-211.2653294679148	-232215.34632443992	0.09302294369206804	6.080749726845596	2.6783954796542155	3.854012377999506	0.22433450192229962	0.2552916458247196	0.2797209550688907	0.24065289718409086	1.0	1.0	-232215.34632443992	0.0	-209.54167219550123
2102000	-232435.70398746763	-210.76686920534257	-232224.93711826229	0.09152556201679224	6.039208408141715	2.8254933027444262	3.8162359449214622	0.22492787820582685	0.2552916458247196	0.2797209550688907	0.24005952090056362	1.0	1.0	-232224.93711826229	0.0	-209.00176689207765
2103000	-232420.97854779632	-212.94414618032056	-232208.034401616	0.09284593264820136	6.117306857975077	3.097463488629636	3.7802067939475448	0.22492787820582685	0.2552916458247196	0.2797199268301469	0.2400605491393074	1.0	1.0	-232208.034401616	0.0	-211.09866002208759
2104000	-232425.6701464063	-212.82246592278594	-232212.8476804835	0.09197512508732354	6.103507648958908	2.4482368051036305	3.8049413317602987	0.22492787820582685	0.2552916458247196	0.2797199268301469	0.2400605491393074	1.0	1.0	-232212.8476804835	0.0	-211.2042832569858
2105000	-232433.58672012624	-211.79319134694515	-232221.7935287793	0.09155269416729075	6.089956025990636	2.874808035423585	3.82851515835569	0.2241105437521039	0.25597468718798044	0.2826992560160891	0.23721551304382735	1.0	1.0	-232221.7935287793	0.0	-210.00687282153652
2106000	-232424.02988298584	-212.0949317654548	-232211.93495122038	0.09206123612671657	6.072700363400979	2.3981899883428737	3.8508716025588323	0.2241105437521039	0.25593786093116305	0.2826992560160891	0.23725233930064474	1.0	1.0	-232211.93495122038	0.0	-210.48277533974053
2107000	-232419.81682867566	-211.4441383412511	-232208.3726903344	0.09269636072496208	6.074787057861306	2.61051789076985	3.794548152051232	0.22093079018444378	0.2579795752093684	0.27970761211335593	0.24138202249283272	1.0	1.0	-232208.3726903344	0.0	-209.7650966915657
2108000	-232430.18956247668	-212.0586446025244	-232218.13091787416	0.09278552592829314	6.095827281613137	2.4815564940319637	3.7595061448414744	0.22278437961553083	0.2579795752093684	0.2778540226822689	0.24138202249283272	1.0	1.0	-232218.13091787416	0.0	-210.44149641700645
