# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Oct 25 14:44:56 CDT 2019 [seed=1572032659339]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
20000	-234580.577954313	-624.9830271494394	-233955.59492716356	4.562543582792643	309.65565369763516	150.4830474423872	3.805534987214696	0.22131686702118605	0.2564521244952031	0.28349281525546405	0.23873819322814666	0.02	0.02	-233955.59492716356	0.0	-619.2461725451864
21000	-234517.25164678437	-624.853394142639	-233892.39825264172	4.568317536871529	309.40850324909434	149.87297186427193	3.6808302047043275	0.22239904220485465	0.2564521244952031	0.281981647794039	0.2391671855059031	0.02	0.020000000000000025	-233892.39825264172	0.0	-619.1607394102218
22000	-234436.4545430715	-626.2089735222416	-233810.24556954927	4.644094946280315	310.0870007138656	165.98562971038209	3.6968714325702865	0.22155766959278125	0.25570905702764446	0.28332388941065345	0.2394093839689207	0.02	0.02000000000000001	-233810.24556954927	0.0	-620.4090073646078
23000	-234409.34654655046	-623.5978344251865	-233785.74871212526	4.463158943423804	306.01767519834203	142.03121518536963	3.6968714325702865	0.2252068011778508	0.25570905702764446	0.2795160022452259	0.2395681395492787	0.02	0.01999999999999998	-233785.74871212526	0.0	-617.9537226254598
24000	-234387.7991659124	-624.6979645285853	-233763.10120138383	4.525160605464677	307.6315154445611	126.26893429204127	3.6968714325702865	0.2252068011778508	0.2527998946596503	0.2795160022452259	0.24247730191727287	0.02	0.019999999999999976	-233763.10120138383	0.0	-619.1714855560501
25000	-234343.89115356404	-623.5848372119453	-233720.3063163521	4.547974950436051	306.42119462605643	140.6561016403986	3.822893875485215	0.22036129178629457	0.2554244657138251	0.2846767907795134	0.23953745172036675	0.02	0.01999999999999998	-233720.3063163521	0.0	-617.9099773868044
26000	-234337.46274133472	-624.1697488434993	-233713.29299249122	4.6084374298108	308.7690911561482	130.94669988704257	3.674119249811701	0.22618301939234117	0.2554244657138251	0.28119994256541	0.23719257232842356	0.02	0.019999999999999997	-233713.29299249122	0.0	-618.6142696816299
27000	-234323.55906078426	-622.8602439139087	-233700.69881687034	4.574962433272119	305.52143742248165	142.81868322310046	3.7544789559079925	0.22618301939234117	0.2564790847572486	0.28014532352198646	0.23719257232842356	0.02	0.019999999999999983	-233700.69881687034	0.0	-617.1920210622626
28000	-234293.9958556803	-623.1699521580408	-233670.82590352226	4.614992732107372	306.2414075298204	130.76909189396932	3.7544789559079925	0.22186122959272012	0.25557036636360775	0.2778188797443869	0.244749524299285	0.02	0.02000000000000001	-233670.82590352226	0.0	-617.5898720720428
29000	-234264.8975530012	-623.7428084402825	-233641.15474456092	4.686396936158694	307.218212838784	152.0421164170293	3.7544789559079925	0.22186122959272012	0.2555983411108093	0.2778188797443869	0.24472154955208347	0.02	0.020000000000000004	-233641.15474456092	0.0	-618.0120039007222
30000	-234173.32100360925	-626.5473634551914	-233546.77364015405	4.647809307391736	306.5998274475799	179.19290091515225	3.7544789559079925	0.22186122959272012	0.25064711935677636	0.2851484094881783	0.242343241562325	0.02	0.019999999999999966	-233546.77364015405	0.0	-620.652253595461
31000	-234144.22585497392	-624.9198657885189	-233519.3059891854	4.628641839752276	306.9541893826345	119.1228220082686	3.719492204262428	0.22186122959272012	0.2596673873453399	0.2811401455078823	0.23733123755405747	0.02	0.01999999999999998	-233519.3059891854	0.0	-619.444333130833
32000	-234122.07023975794	-623.1324378785832	-233498.93780187936	4.5772499153622865	306.11002053945487	142.0053648580728	3.719492204262428	0.22186122959272012	0.25727905367226495	0.28132053813458885	0.2395391786004259	0.02	0.020000000000000007	-233498.93780187936	0.0	-617.4811954618799
33000	-234064.07101993827	-624.4969430719461	-233439.57407686632	4.725942384752589	306.2909469035556	119.52770179729282	3.719492204262428	0.22186122959272012	0.2554997261941652	0.28132053813458885	0.24131850607852562	0.02	0.02000000000000002	-233439.57407686632	0.0	-619.0180173341109
34000	-234024.78039743286	-625.8403395225761	-233398.94005791028	4.532281053122982	304.49926673289036	176.68331908408007	3.719492204262428	0.2211562042461858	0.25795621626955073	0.2809872807389413	0.23990029874532193	0.02	0.020000000000000007	-233398.94005791028	0.0	-619.9706029710485
35000	-233923.69363895943	-623.0779956558978	-233300.61564330355	4.541350978325221	305.0360375985286	137.02514817133275	3.7251198686527456	0.22871151204055692	0.2546264904322231	0.2767616987818978	0.23990029874532193	0.02	0.01999999999999999	-233300.61564330355	0.0	-617.460637569821
36000	-233921.1964749614	-624.5069748151537	-233296.68950014625	4.5802950576153485	308.64343885272723	132.2289726233545	3.713883528851258	0.2247815527855519	0.2585564496872281	0.2767616987818978	0.23990029874532193	0.02	0.01999999999999997	-233296.68950014625	0.0	-618.928873359152
37000	-233897.91736349987	-624.4017305384494	-233273.5156329614	4.50935052803869	308.20446937776376	150.92506910140898	3.713883528851258	0.2247815527855519	0.255896412646013	0.2794217358231129	0.23990029874532193	0.02	0.02000000000000004	-233273.5156329614	0.0	-618.6913806608328
38000	-233838.4158322234	-624.6735540320313	-233213.74227819138	4.556276656285509	308.4043222574689	152.03858822768728	3.713883528851258	0.2237445303014656	0.255896412646013	0.28045875830719924	0.23990029874532193	0.02	0.020000000000000014	-233213.74227819138	0.0	-618.955853278404
39000	-233835.69798671425	-624.2649307040472	-233211.4330560102	4.625045509707183	306.3133534904805	154.7973025122626	3.713883528851258	0.22181882380839205	0.25771611186169824	0.28045875830719924	0.2400063060227102	0.02	0.019999999999999997	-233211.4330560102	0.0	-618.5292477735932
40000	-233805.5844719798	-623.2225367315282	-233182.36193524825	4.600747154532731	304.2928506177945	141.09955705765958	3.7085158924295123	0.2231419163024911	0.2557203156009358	0.28188310619082213	0.2392546619057507	0.02	0.020000000000000014	-233182.36193524825	0.0	-617.5812391586485
41000	-233796.14849623988	-626.0357431137134	-233170.11275312616	4.537649673993586	307.55862479397825	168.23691734123034	3.7085158924295123	0.22116830650558483	0.2557203156009358	0.2838567159877284	0.2392546619057507	0.02	0.019999999999999987	-233170.11275312616	0.0	-620.2185380522359
42000	-233747.54491788225	-624.035840048469	-233123.5090778338	4.5522815127151315	304.785497593126	123.05311559659029	3.7085158924295123	0.22116830650558483	0.2557203156009358	0.2828073502781155	0.24030402761536362	0.02	0.02000000000000002	-233123.5090778338	0.0	-618.531392098957
43000	-233722.94726011404	-622.721746789724	-233100.22551332432	4.634090663143543	302.8941513237909	139.51831221030744	3.7056156479547298	0.22197275456768295	0.25587513536713863	0.28265253051191264	0.2394995795532655	0.02	0.020000000000000025	-233100.22551332432	0.0	-617.0926567692443
44000	-233696.25141122047	-626.92815263151	-233069.32325858896	4.608421785827979	308.65462004647935	114.92313253120722	3.7602023669201676	0.22487270986099692	0.25587513536713863	0.2797525752185987	0.2394995795532655	0.02	0.019999999999999997	-233069.32325858896	0.0	-621.4754033206797
45000	-233697.03751046772	-625.0544031337242	-233071.983107334	4.527268109266374	308.4517181507094	129.4132834867198	3.7602023669201676	0.22487270986099692	0.25438541319887176	0.2819644271458798	0.23877744979425125	0.02	0.019999999999999997	-233071.983107334	0.0	-619.4829062837426
46000	-233676.34212706226	-625.2134117870373	-233051.12871527523	4.518575528086473	307.1612385594604	122.38628510760357	3.734713035769688	0.22378830620942325	0.25782383377631674	0.27856117428659977	0.23982668572765997	0.02	0.019999999999999987	-233051.12871527523	0.0	-619.7059431198581
47000	-233655.54812834205	-625.8499598310735	-233029.69816851098	4.4877278903412074	306.4730292847231	167.95451237979285	3.734713035769688	0.22378830620942325	0.258652528801348	0.27856117428659977	0.23899799070262873	0.02	0.02	-233029.69816851098	0.0	-620.0259802948228
48000	-233631.16971759746	-624.8100528704198	-233006.35966472703	4.621806552255482	306.62847834615116	157.7640061716152	3.734713035769688	0.22363968756668404	0.25857287069658574	0.2777462022185846	0.24004123951814538	0.02	0.019999999999999976	-233006.35966472703	0.0	-619.0486662326446
49000	-233620.96726783222	-623.596692925884	-232997.37057490635	4.506447247023638	305.60398867139367	137.03733819255388	3.734713035769688	0.2238690614782032	0.2549747297214657	0.28164867319164905	0.23950753560868182	0.02	0.019999999999999997	-232997.37057490635	0.0	-617.9761531424836
50000	-233576.13632349312	-624.0896000530629	-232952.04672344006	4.566878221484611	306.5023518590163	147.30431373794693	3.734713035769688	0.22079127693984035	0.2549747297214657	0.28532703419485733	0.2389069591438364	0.02	0.019999999999999993	-232952.04672344006	0.0	-618.3968130914797
51000	-233564.25149303858	-622.7419375225152	-232941.50955551607	4.4260810436168105	302.04985648568316	130.781508893834	3.734713035769688	0.22079127693984035	0.25959895260399823	0.2807028113123248	0.2389069591438364	0.02	0.019999999999999997	-232941.50955551607	0.0	-617.1681231096453
52000	-233562.51698486283	-624.0692960903212	-232938.44768877252	4.5161899182073775	306.2637791546267	132.932558450432	3.734713035769688	0.22079127693984035	0.2585074576492304	0.2806809084269179	0.2400203569840111	0.02	0.019999999999999962	-232938.44768877252	0.0	-618.4791678168742
53000	-233564.6158054315	-625.1253917866217	-232939.49041364487	4.5731218840979055	308.99560548580934	152.2282025075137	3.7583545899833597	0.2231310226005786	0.2585074576492304	0.27980937365078057	0.2385521460994102	0.02	0.019999999999999997	-232939.49041364487	0.0	-619.392118758908
54000	-233568.46727046635	-625.3584639441918	-232943.10880652216	4.603029889947566	309.03550713102146	156.43301624360922	3.7583545899833597	0.2219046334900177	0.2590655344098276	0.2829523292258637	0.23607750287429075	0.02	0.020000000000000007	-232943.10880652216	0.0	-619.5979437366038
55000	-233567.49202257235	-624.0149604586826	-232943.47706211367	4.603036246449953	307.0491274722484	132.28771147013765	3.7583545899833597	0.22083415484372484	0.2596396579919215	0.28021686816540664	0.23930931899894678	0.02	0.02000000000000001	-232943.47706211367	0.0	-618.4220889752456
56000	-233563.93930502154	-624.6701630474156	-232939.26914197413	4.6327859008009495	307.4323998330069	156.06955132282366	3.7583545899833597	0.22083415484372484	0.2541191607829941	0.28021686816540664	0.2448298162078742	0.02	0.019999999999999987	-232939.26914197413	0.0	-618.9119689972574
57000	-233556.2392760092	-623.0112620039262	-232933.2280140053	4.4950402357944546	303.837215078549	140.08765590049856	3.7449742890262105	0.22083415484372484	0.2636129584976688	0.2799093540373246	0.23564353262128157	0.02	0.019999999999999987	-232933.2280140053	0.0	-617.3654033007464
58000	-233553.326680912	-624.6742735520822	-232928.6524073599	4.558071837966428	307.4124370484226	153.07139486677752	3.7588152193321163	0.22656318748030932	0.25710859388227925	0.27987195616340554	0.23645626247400572	0.02	0.02	-232928.6524073599	0.0	-618.9353288359113
59000	-233562.20583845375	-624.2169978238786	-232937.98884062987	4.5921982758963305	307.3783054945654	140.95496581005622	3.7588152193321163	0.22055367417704871	0.26049352317943886	0.28172042168930034	0.23723238095421195	0.02	0.020000000000000014	-232937.98884062987	0.0	-618.5605171054331
60000	-233562.48596192856	-623.8754203290432	-232938.6105415995	4.5554187536290485	305.2440977360288	127.42656277388731	3.7588152193321163	0.22034606311988778	0.26049352317943886	0.28172042168930034	0.2374399920113729	0.02	0.020000000000000004	-232938.6105415995	0.0	-618.3198398381262
61000	-233552.9983889222	-623.8561016665215	-232929.14228725567	4.520543376278762	304.6753308892695	154.20795175799222	3.763086833224981	0.22093056698195154	0.25620929397316505	0.2854201470335104	0.2374399920113729	0.02	0.020000000000000014	-232929.14228725567	0.0	-618.1083875843544
62000	-233552.67467715056	-623.1378317493958	-232929.53684540116	4.521154333124981	304.4293018154228	143.5648154997506	3.763086833224981	0.22093056698195154	0.2583422342804359	0.2832872067262395	0.2374399920113729	0.02	0.020000000000000018	-232929.53684540116	0.0	-617.461633085668
63000	-233551.7941058185	-623.761325199888	-232928.0327806186	4.575834363754319	305.15518514180184	153.18036660780103	3.763086833224981	0.222117864077946	0.25951671922748254	0.2807074019483463	0.237658014746225	0.02	0.020000000000000018	-232928.0327806186	0.0	-618.0202970515492
64000	-233558.29854875687	-623.0963384205834	-232935.20221033628	4.579322040134983	304.9361453526458	140.62755866663133	3.6982947292122774	0.2252448188317595	0.2574797044961434	0.2791497295284949	0.23812574714360207	0.02	0.02000000000000001	-232935.20221033628	0.0	-617.4616977879118
65000	-233548.22018511448	-623.3091513608439	-232924.91103375363	4.554249815221165	305.5983943829417	138.03538559638918	3.697480907878564	0.2252448188317595	0.2574797044961434	0.2791497295284949	0.23812574714360207	0.02	0.019999999999999993	-232924.91103375363	0.0	-617.693379051716
66000	-233553.7449035221	-624.6833257848091	-232929.0615777373	4.615344777475354	309.11133663804065	148.0313513426553	3.697480907878564	0.2252448188317595	0.25668194009147094	0.27994749393316737	0.23812574714360207	0.02	0.020000000000000014	-232929.0615777373	0.0	-618.9976394606073
67000	-233542.6180624931	-624.5290781956572	-232918.08898429744	4.62905128391379	308.8141173878288	142.26587421938126	3.7953510146896554	0.22248662229670563	0.25770312490114056	0.2803836576675017	0.23942659513465206	0.02	0.020000000000000025	-232918.08898429744	0.0	-618.8516307730858
68000	-233556.02810475393	-624.992727441079	-232931.03537731286	4.568245095443989	308.3434936880171	156.96136471693808	3.7953510146896554	0.22347763618820016	0.25770312490114056	0.2803836576675017	0.23843558124315753	0.02	0.01999999999999999	-232931.03537731286	0.0	-619.2169779886382
69000	-233556.8782788331	-623.8226467992864	-232933.0556320338	4.582921504751918	306.5256052393066	146.4649221750407	3.7953510146896554	0.22467584120048106	0.25770312490114056	0.27951256781314776	0.23810846608523056	0.02	0.020000000000000004	-232933.0556320338	0.0	-618.1161110765959
70000	-233558.1766611173	-623.7603819382819	-232934.41627917901	4.565998094460201	306.1184759051733	129.20085341902856	3.766854336270085	0.22467584120048106	0.25528919220154733	0.27951256781314776	0.2405223987848238	0.02	0.019999999999999993	-232934.41627917901	0.0	-618.1883924004819
71000	-233566.05501523658	-623.8353069390686	-232942.21970829752	4.570772766673043	306.54651198703135	139.72346947978795	3.766854336270085	0.22409651808883657	0.2558685153131918	0.27951256781314776	0.2405223987848238	0.02	0.020000000000000018	-232942.21970829752	0.0	-618.1850203467136
72000	-233554.44572684672	-623.539484693908	-232930.90624215282	4.561375595382561	305.19252381011574	129.22227627611196	3.766854336270085	0.22215446043572765	0.2558685153131918	0.2814546254662567	0.2405223987848238	0.02	0.02	-232930.90624215282	0.0	-617.967329359361
73000	-233561.75472886328	-625.6676398868232	-232936.08708897646	4.614588322206366	305.65399733441734	113.23730051950258	3.717377813238091	0.22215446043572765	0.2584452670764977	0.2814546254662567	0.2379456470215179	0.02	0.02000000000000003	-232936.08708897646	0.0	-620.2434593271868
74000	-233561.14714550585	-623.8508692896785	-232937.29627621616	4.519435958061684	304.42619789266234	157.43142717407932	3.717377813238091	0.2218295845585262	0.2584452670764977	0.28077161616039603	0.23895353220458004	0.02	0.020000000000000014	-232937.29627621616	0.0	-618.0971843709871
75000	-233557.07961036253	-622.7672613897918	-232934.31234897274	4.530142097598757	303.958541517235	134.95356500076332	3.7441592746615475	0.2232784453642879	0.2581514253020898	0.27987919429411356	0.23869093503950872	0.02	0.02	-232934.31234897274	0.0	-617.1590025409182
76000	-233551.02970875177	-623.4517543917133	-232927.57795436005	4.6251565226106734	304.1630511752552	155.1443303533002	3.7441592746615475	0.22108394536531933	0.2602121999547242	0.2782468819953863	0.24045697268457017	0.02	0.01999999999999999	-232927.57795436005	0.0	-617.704070451927
77000	-233553.06967713908	-623.6447021371699	-232929.42497500192	4.586285795493261	306.68547658323666	139.47719015488704	3.7441592746615475	0.22383927047484348	0.2578947651228833	0.2807616515985723	0.23750431280370096	0.02	0.019999999999999993	-232929.42497500192	0.0	-618.0034729681512
78000	-233552.27124978183	-623.1805301552472	-232929.09071962658	4.601712744838571	303.75640935405335	124.63559612479536	3.7441592746615475	0.22367489052423978	0.2553909228876149	0.2813816357066697	0.2395525508814757	0.02	0.019999999999999987	-232929.09071962658	0.0	-617.6518078139477
79000	-233545.58477267326	-623.9318519137486	-232921.65292075952	4.6249289652824315	304.4282688759283	120.30134289732008	3.7441592746615475	0.2234266085299357	0.25563920488191894	0.2802505441172838	0.2406836424708616	0.02	0.019999999999999987	-232921.65292075952	0.0	-618.4385240353653
80000	-233547.14293427637	-623.5551969204766	-232923.5877373559	4.564310849585473	304.8010646448719	126.47751179585673	3.7617581939529656	0.2225087647488671	0.2565554095522764	0.2802521832279949	0.2406836424708616	0.02	0.019999999999999993	-232923.5877373559	0.0	-618.0061469460372
81000	-233546.93169378064	-624.3248836551891	-232922.60681012546	4.672648472280718	304.4064721184981	162.67985759158438	3.7617581939529656	0.2225087647488671	0.2565554095522764	0.2802521832279949	0.2406836424708616	0.02	0.020000000000000007	-232922.60681012546	0.0	-618.5241139951003
82000	-233546.42708460236	-623.0921434446234	-232923.33494115772	4.554963221881698	304.35829192090506	135.32503939843085	3.7818441856727225	0.22248679878002114	0.25960327355395085	0.28003430201533624	0.23787562565069176	0.02	0.02	-232923.33494115772	0.0	-617.4690367348326
83000	-233555.07142271203	-623.9114524018077	-232931.15997031023	4.5488467448152115	305.1348258046665	153.6499455627044	3.7818441856727225	0.22492915848970743	0.25733969720973454	0.2798555186498663	0.23787562565069176	0.02	0.02000000000000002	-232931.15997031023	0.0	-618.161348341557
84000	-233547.90206874005	-623.7201638982564	-232924.1819048418	4.577414067817836	305.8877570090933	138.94833210379426	3.7870863895060998	0.22500209355925646	0.25453551343569525	0.2798555186498663	0.24060687435518208	0.02	0.019999999999999993	-232924.1819048418	0.0	-618.0689560754907
85000	-233556.68781489326	-622.7888048042164	-232933.89901008905	4.589203949341413	303.01347509736115	137.2381929804518	3.815343435929232	0.2184228442031967	0.2581741555119297	0.28110442783368006	0.2422985724511937	0.02	0.019999999999999997	-232933.89901008905	0.0	-617.1409520774006
86000	-233547.1595714697	-623.8764523395226	-232923.28311913018	4.53057771635015	305.04369954655726	149.31119291702913	3.815343435929232	0.22422804941197338	0.2581741555119297	0.28110442783368006	0.236493367242417	0.02	0.020000000000000018	-232923.28311913018	0.0	-618.1442849927141
87000	-233556.7669951337	-623.6452933802519	-232933.12170175344	4.517306291947794	303.57294621885154	155.7336321041049	3.815343435929232	0.22040448398969753	0.26012365640985907	0.282899379507942	0.23657248009250154	0.02	0.020000000000000025	-232933.12170175344	0.0	-617.8710116431613
88000	-233542.2189462342	-623.4118346822355	-232918.80711155199	4.583691902295511	303.6805983237214	124.7399361059462	3.7876483648900527	0.22002641834005188	0.26012365640985907	0.2832774451575876	0.23657248009250154	0.02	0.02000000000000002	-232918.80711155199	0.0	-617.8683180747205
89000	-233541.6891395174	-623.4380469803333	-232918.25109253707	4.542951234145413	304.00199353546174	129.65307314515604	3.824611895145555	0.2216091586938307	0.26012365640985907	0.2814489188482671	0.23681826604804324	0.02	0.020000000000000007	-232918.25109253707	0.0	-617.8440954313801
90000	-233547.84683426537	-625.6294183030934	-232922.21741596228	4.539579702916856	305.8288283807938	115.07167935956737	3.8296574388050355	0.2220120683008696	0.2577234872818181	0.2820379650009571	0.23822647941635527	0.02	0.019999999999999973	-232922.21741596228	0.0	-620.1531667146083
91000	-233550.70243235695	-623.9994853113461	-232926.7029470456	4.596600017342835	306.20852761556506	131.39655731158894	3.8185012012831505	0.2220120683008696	0.2577234872818181	0.2820379650009571	0.23822647941635527	0.02	0.01999999999999999	-232926.7029470456	0.0	-618.3941236954653
92000	-233546.93083607504	-623.3692793270752	-232923.56155674797	4.549098156012279	305.0564616786175	140.67916495327628	3.8185012012831505	0.22183298046299466	0.2577234872818181	0.2799049178834466	0.24053861437174076	0.02	0.019999999999999997	-232923.56155674797	0.0	-617.695655745038
93000	-233542.86771787706	-623.3783726150413	-232919.48934526203	4.474916984289014	304.70856225863577	136.76149431229175	3.7981083361305377	0.22183298046299466	0.2577234872818181	0.2799049178834466	0.24053861437174076	0.02	0.020000000000000025	-232919.48934526203	0.0	-617.7395028205983
94000	-233551.3965873619	-623.6986688687452	-232927.69791849316	4.529725774223732	304.57786550869895	151.50051344910662	3.7981083361305377	0.22183298046299466	0.2595812649815348	0.278702931012083	0.2398828235433877	0.02	0.020000000000000028	-232927.69791849316	0.0	-617.9574485514974
95000	-233550.2702790552	-623.399122039754	-232926.87115701544	4.493706257524833	303.97852577946776	150.99553405439386	3.7981083361305377	0.22183298046299466	0.2595812649815348	0.2777199778936963	0.2408657766617744	0.02	0.020000000000000018	-232926.87115701544	0.0	-617.6612404759741
96000	-233551.87896214682	-623.0468896771189	-232928.8320724697	4.417891280252326	303.36038283091716	145.1736760720333	3.7981083361305377	0.22175904476574723	0.2579842063938676	0.2790205415144841	0.24123620732590118	0.02	0.019999999999999997	-232928.8320724697	0.0	-617.3483275822325
97000	-233538.6942587442	-623.0300085282136	-232915.66425021598	4.484988358287915	303.7857295891381	144.30067017063723	3.7981083361305377	0.22175904476574723	0.25434831564244764	0.28265643226590403	0.24123620732590118	0.02	0.02000000000000001	-232915.66425021598	0.0	-617.3374781149562
98000	-233538.97315772378	-622.9608674021534	-232916.01229032164	4.465175430541976	303.60558426276305	131.035589338954	3.7981083361305377	0.22299900602818118	0.2594370980308993	0.2744452898899167	0.24311860605100302	0.02	0.019999999999999997	-232916.01229032164	0.0	-617.3647671383047
99000	-233542.72647414607	-623.1052565989652	-232919.6212175471	4.4897977110065215	303.93474624492467	145.5086837172209	3.7981083361305377	0.22063132939690716	0.25892141677416763	0.282217043992374	0.23823020983655135	0.02	0.020000000000000007	-232919.6212175471	0.0	-617.4043895290281
100000	-233498.72228114185	-623.3996143958508	-232875.32266674598	4.540100791669015	304.2515745873344	146.80384494902975	3.7465128452751393	0.2239958940029609	0.2579973555362727	0.2797765406242152	0.23823020983655135	0.02	0.020000000000000018	-232875.32266674598	0.0	-617.7064316932629
