# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Oct 31 15:25:31 CDT 2019 [seed=1572551891175]
# -window -working -options
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
8630000	-232028.60653161455	-232240.5035933803	-211.89706176573375	0.7573432479107086	-175937.19554061457
8640000	-232026.8037880839	-232238.69283718397	-211.88904910006875	0.7573432479107086	-175935.82223230824
8650000	-232027.03835992457	-232240.73002388756	-213.69166396300682	0.7573432479107086	-175937.80249857085
8660000	-232033.91765163053	-232245.78591350594	-211.8682618754161	0.7573432479107086	-175941.18908160718
8670000	-232030.25162317028	-232241.49552410186	-211.2439009315921	0.7573432479107086	-175937.78827876234
8680000	-232025.88300389925	-232237.06026942484	-211.17726552560345	0.7573432479107086	-175934.41309904875
8690000	-232051.12613290414	-232262.2889760549	-211.16284315075578	0.7573432479107086	-175953.5163899819
8700000	-232036.25793131487	-232249.21463299106	-212.95670167619502	0.7573432479107086	-175944.0499164251
8710000	-232022.90823393883	-232234.54689258026	-211.6386586414197	0.7573432479107086	-175932.62157022097
8720000	-232049.94977542735	-232261.39460136733	-211.4448259399663	0.7573432479107086	-175952.90746637894
8730000	-232059.68256838823	-232273.80745079555	-214.12488240731304	0.7573432479107086	-175962.95858787853
8740000	-232048.30898093135	-232261.04407527682	-212.73509434547844	0.7573432479107086	-175952.95509015166
8750000	-232042.8261913581	-232255.3214009771	-212.4952096189838	0.7573432479107086	-175948.56285176217
8760000	-232030.85105686053	-232242.0278326605	-211.17677579997223	0.7573432479107086	-175938.17513068859
8770000	-232042.30567668474	-232253.87748964244	-211.57181295770826	0.7573432479107086	-175947.24524682757
8780000	-232041.87182914757	-232254.73236102134	-212.86053187377198	0.7573432479107086	-175948.20539424074
8790000	-232051.48193857388	-232263.29017627385	-211.80823769998094	0.7573432479107086	-175954.43125155265
8800000	-232036.39309890964	-232247.95984631035	-211.56674740070562	0.7573432479107086	-175942.76233041487
8810000	-232035.82791876784	-232247.64152068197	-211.81360191412722	0.7573432479107086	-175942.58114956404
8820000	-232034.04026184924	-232244.3962874152	-210.35602556596638	0.7573432479107086	-175939.769703319
8830000	-232024.85157940077	-232235.4170370983	-210.56545769750866	0.7573432479107086	-175933.02014884102
8840000	-232020.40853959724	-232231.69040259972	-211.2818630024939	0.7573432479107086	-175930.37164795055
8850000	-232020.35595209803	-232231.32675367882	-210.97080158079706	0.7573432479107086	-175930.02075974143
8860000	-232030.50529473223	-232241.13196585843	-210.62667112619314	0.7573432479107086	-175937.3631654016
8870000	-232024.85281869117	-232236.03193714132	-211.1791184501567	0.7573432479107086	-175933.63474816186
8880000	-232020.78295383003	-232231.72936954384	-210.94641571381587	0.7573432479107086	-175930.31976075305
8890000	-232035.3269025595	-232248.26989644283	-212.94299388332465	0.7573432479107086	-175943.3311002908
8900000	-232030.15745447643	-232240.8397391311	-210.68228465466638	0.7573432479107086	-175937.15534446097
8910000	-232014.75859181298	-232225.79461782327	-211.03602601029885	0.7573432479107086	-175925.8468611529
8920000	-232022.4645406545	-232233.22867832513	-210.76413767062525	0.7573432479107086	-175931.41102113714
8930000	-232028.51775623686	-232240.47903625862	-211.96128002177005	0.7573432479107086	-175937.1925254377
8940000	-232032.05682805934	-232242.34765073628	-210.2908226769224	0.7573432479107086	-175938.2023602415
8950000	-232023.97701697325	-232235.30320568508	-211.3261887118364	0.7573432479107086	-175933.11853590596
8960000	-232028.95499546046	-232241.90824436606	-212.95324890561253	0.7573432479107086	-175938.51563449524
8970000	-232019.3536930195	-232229.02571265487	-209.6720196353613	0.7573432479107086	-175927.96292365022
8980000	-232010.6710268142	-232221.65298233237	-210.98195551817255	0.7573432479107086	-175922.69710090858
8990000	-232023.90420065346	-232234.5856863915	-210.6814857380662	0.7573432479107086	-175932.41868598407
9000000	-232027.26276465144	-232238.31972880807	-211.05696415663206	0.7573432479107086	-175935.33775016916
9010000	-232020.0440365398	-232231.34816451985	-211.30412798006034	0.7573432479107086	-175930.11785899877
9020000	-232038.2587117716	-232249.3175154508	-211.05880367917956	0.7573432479107086	-175943.66729599758
9030000	-232024.62972488778	-232235.28843418031	-210.65870929253288	0.7573432479107086	-175932.9453804186
9040000	-232037.0416661474	-232249.491251075	-212.4495849276036	0.7573432479107086	-175944.13635596007
9050000	-232027.0955592156	-232237.6551556431	-210.55959642748374	0.7573432479107086	-175934.7137505322
9060000	-232038.00204904264	-232249.40666379587	-211.4046147532276	0.7573432479107086	-175943.81872528684
9070000	-232022.7361224137	-232234.60299102747	-211.86686861376117	0.7573432479107086	-175932.71943269184
9080000	-232022.30513158653	-232234.43689245015	-212.13176086361406	0.7573432479107086	-175932.65791694884
9090000	-232025.58164971037	-232237.4379116062	-211.85626189581288	0.7573432479107086	-175934.8638668588
9100000	-232057.2044744492	-232270.11350142452	-212.9090269753499	0.7302495663364068	-169672.58195968074
9110000	-232046.81405725144	-232258.59910447986	-211.78504722842766	0.7302495663364068	-169663.8703822811
9120000	-232034.7260189822	-232246.13802297326	-211.4120039910495	0.7302495663364068	-169654.67005433977
9130000	-232043.58070317196	-232254.4041959005	-210.8234927285584	0.7302495663364068	-169660.5476723669
9140000	-232038.6294284477	-232249.77512828237	-211.14569983468368	0.7302495663364068	-169657.25421325283
9150000	-232012.4168247341	-232224.22472004933	-211.80789531521503	0.7302495663364068	-169638.77466623895
9160000	-232025.31670728594	-232237.56576543764	-212.24905815169086	0.7302495663364068	-169648.6359627147
9170000	-232037.28704970892	-232249.27171751953	-211.98466781061794	0.7302495663364068	-169657.1129097369
9180000	-232030.05939194444	-232244.35700997393	-214.2976180294821	0.7302495663364068	-169654.1478660076
9190000	-232027.47615436418	-232239.1452464139	-211.66909204969986	0.7302495663364068	-169649.63293190513
9200000	-232039.55317975394	-232250.1571566452	-210.60397689126685	0.7302495663364068	-169657.38705930018
9210000	-232017.84833683955	-232229.12247376554	-211.27413692597887	0.7302495663364068	-169642.20726720928
9220000	-232027.93574125512	-232238.90898928168	-210.9732480265552	0.7302495663364068	-169649.2727010098
9230000	-232033.98026335172	-232244.72297961073	-210.74271625899271	0.7302495663364068	-169653.45617888196
9240000	-232021.56175620286	-232232.86712522828	-211.30536902541675	0.7302495663364068	-169644.95022218837
9250000	-232040.86406652725	-232253.26287292302	-212.39880639575597	0.7302495663364068	-169660.13916330243
9260000	-232041.9248193993	-232252.6372695449	-210.71245014560003	0.7302495663364068	-169659.22742137706
9270000	-232032.49054548072	-232244.2780879575	-211.78754247677153	0.7302495663364068	-169653.41313927047
9280000	-232044.2030036234	-232255.83091670836	-211.62791308496384	0.7302495663364068	-169661.80652735807
9290000	-232047.08240155858	-232256.3043336278	-209.22193206921568	0.7302495663364068	-169661.50322543582
9300000	-232018.7733715573	-232228.976836753	-210.20346519569523	0.7302495663364068	-169641.81210168047
9310000	-232039.10913486866	-232250.21498270732	-211.10584783866096	0.7302495663364068	-169657.56466666269
9320000	-232029.8522383474	-232242.2927596654	-212.4405213180018	0.7302495663364068	-169652.13949547175
9330000	-232044.07858995258	-232255.77154252073	-211.69295256816065	0.7302495663364068	-169661.78071381213
9340000	-232019.81415750156	-232233.50472614056	-213.69056863898055	0.7302495663364068	-169646.0592386082
9350000	-232025.6260513771	-232237.24869585424	-211.6226444771333	0.7302495663364068	-169648.23544742854
9360000	-232032.7163729657	-232244.23066769305	-211.51429472734375	0.7302495663364068	-169653.304801944
9370000	-232019.73500958006	-232231.85160052415	-212.11659094409507	0.7302495663364068	-169644.42746317794
9380000	-232033.31749360368	-232244.21219414275	-210.8947005390599	0.7302495663364068	-169653.12417584096
9390000	-232054.9446858178	-232266.49612027346	-211.5514344556329	0.7302495663364068	-169669.57415749299
9400000	-232026.1907057031	-232237.85907815138	-211.6683724482807	0.7302495663364068	-169648.69351397638
9410000	-232030.5856641419	-232243.94227406575	-213.35660992386025	0.7302495663364068	-169653.59116794597
9420000	-232022.48548681504	-232233.79963714667	-211.31415033162264	0.7302495663364068	-169645.63355737357
9430000	-232032.53637474115	-232243.23287822088	-210.6965034797201	0.7302495663364068	-169652.35556707098
9440000	-232019.59530887293	-232230.1146007011	-210.51929182818296	0.7302495663364068	-169642.72814768125
9450000	-232038.47719827577	-232250.3216989435	-211.84450066774016	0.7302495663364068	-169657.84184806884
9460000	-232035.32934915563	-232246.6292544259	-211.29990527028812	0.7302495663364068	-169654.9985372165
9470000	-232041.40583040885	-232251.82761066704	-210.4217802581909	0.7302495663364068	-169658.55776000442
9480000	-232035.43159221276	-232247.47676059083	-212.04516837807873	0.7302495663364068	-169655.81846327242
9490000	-232016.01544837412	-232227.7713388141	-211.75589044000074	0.7302495663364068	-169641.35055471625
9500000	-232023.74183138946	-232236.27048591178	-212.528654522322	0.7302495663364068	-169647.7655066449
9510000	-232031.65164090422	-232242.4168822684	-210.7652413641709	0.7302495663364068	-169651.77822845467
9520000	-232059.28341040987	-232269.5550214983	-210.27161108841662	0.7302495663364068	-169671.46268587754
9530000	-232029.8117494513	-232241.48713452902	-211.67538507772187	0.7302495663364068	-169651.34479223264
9540000	-232041.93928005008	-232252.87709840198	-210.93781835189358	0.7302495663364068	-169659.4633494673
9550000	-232044.34211050963	-232255.3446305735	-211.00252006387203	0.7302495663364068	-169661.28271708035
9560000	-232027.84687722908	-232239.26241377566	-211.41553654657667	0.7302495663364068	-169649.65009661333
9570000	-232030.32377108178	-232240.03632166967	-209.7125505878943	0.7302495663364068	-169649.75586131643
9580000	-232024.8488002676	-232236.3474490602	-211.4986487926147	0.7302495663364068	-169647.54386445836
9590000	-232030.65509936886	-232242.53617096366	-211.88107159479512	0.7302495663364068	-169652.1663346613
9600000	-232029.1152935282	-232240.6978170311	-211.5825235028923	0.7302495663364068	-169650.743344022
9610000	-232052.5784768245	-232265.17639020714	-212.59791338262124	0.7302495663364068	-169668.89271332874
9620000	-232026.96853059912	-232237.89355525948	-210.92502466036805	0.7302495663364068	-169648.51817248148
9630000	-232038.02182438105	-232249.3457354227	-211.3239110416528	0.7302495663364068	-169656.98872185362
9640000	-232052.0949268649	-232262.0609697173	-209.96604285239374	0.7302495663364068	-169665.9077306502
9650000	-232024.39987214247	-232234.13285366198	-209.73298151950516	0.7302495663364068	-169645.45036761658
9660000	-232029.65668470634	-232241.88702394263	-212.2303392363062	0.7302495663364068	-169651.78651042844
9670000	-232023.3746740993	-232233.94670070446	-210.57202660516103	0.7302495663364068	-169645.5407622758
9680000	-232047.7179021426	-232257.72468937657	-210.00678723396786	0.7302495663364068	-169662.75215462645
9690000	-232024.9234534902	-232236.30967841225	-211.38622492205636	0.7302495663364068	-169647.48595607126
9700000	-232032.97508746947	-232244.17348677551	-211.19839930603854	0.7302495663364068	-169653.1778326769
9710000	-232013.18551917764	-232225.92716202186	-212.74164284422724	0.7302495663364068	-169640.269752552
9720000	-232020.41050180857	-232231.96044157792	-211.5499397693598	0.7302495663364068	-169644.35408991016
9730000	-232026.74243684314	-232238.23265407662	-211.4902172334979	0.7302495663364068	-169648.91826018735
9740000	-232028.47092975522	-232241.09102834438	-212.62009858916176	0.7302495663364068	-169651.31037274248
9750000	-232026.563298741	-232239.07234372164	-212.50904498063312	0.7302495663364068	-169649.8062724131
9760000	-232051.12892658164	-232262.0381138974	-210.90918731576483	0.7302495663364068	-169666.14545382565
9770000	-232038.17373719567	-232249.29084433653	-211.11710714086402	0.7302495663364068	-169656.8928522198
9780000	-232031.19586977313	-232243.08367912433	-211.8878093512134	0.7302495663364068	-169652.5679697709
9790000	-232035.5211266041	-232248.43031293873	-212.9091863346304	0.7302495663364068	-169656.74786367945
9800000	-232030.89833439575	-232242.1278295729	-211.22949517716964	0.7302495663364068	-169651.69238051656
9810000	-232014.95705286638	-232225.84259160855	-210.8855387421692	0.7302495663364068	-169639.7073101579
9820000	-232032.11533461564	-232245.49532282722	-213.37998821158627	0.7302495663364068	-169654.73158743378
9830000	-232044.77255821688	-232255.86088104034	-211.08832282347387	0.7302495663364068	-169661.6828540915
9840000	-232027.4615519616	-232241.12475826114	-213.66320629954285	0.7302495663364068	-169651.61638275682
9850000	-232016.00208798086	-232226.66793377567	-210.6658457947967	0.7302495663364068	-169640.25075364969
9860000	-232038.28297314612	-232248.3481108878	-210.06513774168093	0.7302495663364068	-169655.92065232608
9870000	-232032.17631501256	-232243.70643691914	-211.53012190657344	0.7302495663364068	-169652.92625203717
9880000	-232026.44720088533	-232241.0265143369	-214.57931345157377	0.7302495663364068	-169651.7917604753
9890000	-232029.03021242892	-232239.61719461388	-210.58698218497068	0.7302495663364068	-169649.6856722682
9900000	-232033.44828790653	-232243.89858954088	-210.45030163436206	0.7302495663364068	-169652.77528941917
9910000	-232020.45863853165	-232231.88672686616	-211.42808833450994	0.7302495663364068	-169644.26739029645
9920000	-232016.9639201522	-232230.00583773275	-213.04191758056604	0.7302495663364068	-169643.32920296144
9930000	-232019.21969807477	-232230.45796414424	-211.2382660694842	0.7302495663364068	-169643.17283230007
9940000	-232033.39866674622	-232244.42405900927	-211.0253922630548	0.7302495663364068	-169653.31414421706
9950000	-232018.48436858697	-232230.1644612824	-211.6800926954234	0.7302495663364068	-169643.07768488646
9960000	-232032.05684326618	-232243.3796072175	-211.32276395131927	0.7302495663364068	-169652.63164989094
9970000	-232020.24035921565	-232231.03462358256	-210.79426436691506	0.7302495663364068	-169643.474167953
9980000	-232027.01422011165	-232238.36117091167	-211.3469508000234	0.7302495663364068	-169648.97346336785
9990000	-232028.56001797412	-232239.32380335795	-210.76378538384415	0.7302495663364068	-169649.51911617038
10000000	-232045.76094892723	-232256.85696610037	-211.09601717314942	0.7302495663364068	-169662.41232032876
10010000	-232033.4469461203	-232243.2723613459	-209.82541522560473	0.7302495663364068	-169652.14942317162
10020000	-232036.59381842017	-232247.31131694396	-210.71749852379838	0.7302495663364068	-169655.3395086021
10030000	-232038.1108362795	-232248.9836270558	-210.8727907763015	0.7302495663364068	-169656.6026024885
10040000	-232023.41682395764	-232235.67943475352	-212.26261079588025	0.7302495663364068	-169647.2621263823
10050000	-232030.7253007917	-232242.32954336205	-211.60424257033668	0.7302495663364068	-169651.94077019542
10060000	-232025.55112499523	-232239.5406118384	-213.98948684317	0.7302495663364068	-169650.54757483673
10070000	-232047.68454389443	-232258.5836655261	-210.89912163167597	0.7302495663364068	-169663.6201291779
10080000	-232032.11059050757	-232242.72342498245	-210.6128344748938	0.7302495663364068	-169651.9609693142
10090000	-232028.96488316095	-232239.46551277023	-210.50062960926203	0.7302495663364068	-169649.55161302292
10100000	-232012.72720958514	-232224.52524302836	-211.7980334432069	0.7038417613775041	-163512.044614636
10110000	-232030.02358803042	-232240.87617867865	-210.8525906482299	0.7038417613775041	-163523.27308531138
10120000	-232049.92662711037	-232260.80811690266	-210.88148979229783	0.7038417613775041	-163537.31057453822
10130000	-232042.88248837515	-232254.32351798104	-211.44102960588597	0.7038417613775041	-163532.91215533705
10140000	-232025.80253030526	-232237.79177551877	-211.9892452134961	0.7038417613775041	-163521.43878317252
10150000	-232048.16118675252	-232258.25093533262	-210.08974858009805	0.7038417613775041	-163535.27624267497
10160000	-232027.98974893382	-232238.94859408727	-210.95884515344676	0.7038417613775041	-163521.94783892448
10170000	-232026.58282905997	-232236.80484191244	-210.2220128524662	0.7038417613775041	-163520.2207576614
10180000	-232041.76787801256	-232253.78686462805	-212.01898661548879	0.7038417613775041	-163532.7056030258
10190000	-232027.19865275224	-232239.60140022676	-212.40274747453677	0.7038417613775041	-163522.8349347157
10200000	-232036.06301970748	-232245.97024152026	-209.907221812788	0.7038417613775041	-163526.57852070522
10210000	-232010.381229852	-232222.0365510289	-211.65532117688488	0.7038417613775041	-163510.25070386214
10220000	-232024.7311356909	-232236.13205493888	-211.40091924796576	0.7038417613775041	-163520.09636493446
10230000	-232040.70274853968	-232251.59181646723	-210.88906792754196	0.7038417613775041	-163530.82600173357
10240000	-232022.93147311703	-232234.12746649917	-211.195993382132	0.7038417613775041	-163518.62476139277
10250000	-232036.27010140178	-232247.3405712067	-211.07046980492993	0.7038417613775041	-163527.88752144185
10260000	-232030.84687197747	-232242.70141817356	-211.85454619608376	0.7038417613775041	-163524.85450248263
10270000	-232056.9750972955	-232268.51993746456	-211.5448401690521	0.7038417613775041	-163542.93493258514
10280000	-232038.70819559754	-232250.96214976406	-212.25395416650696	0.7038417613775041	-163530.7870383166
10290000	-232014.06277012252	-232224.9403561612	-210.87758603869898	0.7038417613775041	-163512.06419051252
10300000	-232016.78991965074	-232227.73991705166	-210.94999740092624	0.7038417613775041	-163514.05608360222
10310000	-232035.0117460171	-232247.30463310322	-212.29288708613927	0.7038417613775041	-163528.22425565263
10320000	-232033.44562789355	-232245.532178723	-212.08655082943724	0.7038417613775041	-163526.91562005738
10330000	-232025.1544603416	-232237.10194427427	-211.94748393265132	0.7038417613775041	-163520.94088318697
10340000	-232023.85742304192	-232234.82041483288	-210.96299179095874	0.7038417613775041	-163519.04348202766
10350000	-232024.56733333395	-232237.00935755039	-212.44202421642495	0.7038417613775041	-163521.0221789635
10360000	-232046.69107333143	-232257.11075410372	-210.41968077230143	0.7038417613775041	-163534.57144764747
10370000	-232032.57747213618	-232244.23884335434	-211.66137121815424	0.7038417613775041	-163525.87939616866
10380000	-232023.31957996864	-232234.20191630092	-210.88233633228734	0.7038417613775041	-163518.58427015293
10390000	-232031.8270355885	-232243.09626772636	-211.26923213786947	0.7038417613775041	-163524.95906850684
10400000	-232040.99388635863	-232252.02535093634	-211.03146457772027	0.7038417613775041	-163531.17331333904
10410000	-232042.3482459781	-232253.89667462342	-211.5484286453303	0.7038417613775041	-163532.64353226675
10420000	-232032.89227034882	-232245.81475315127	-212.9224828024597	0.7038417613775041	-163527.36207588142
10430000	-232046.5359571022	-232259.26068100682	-212.72472390462264	0.7038417613775041	-163536.76731349976
10440000	-232038.19376555036	-232250.94709079282	-212.75332524247494	0.7038417613775041	-163530.924332042
10450000	-232035.29730894777	-232248.17508425008	-212.8777753022909	0.7038417613775041	-163529.01013498494
10460000	-232033.50121583982	-232243.82442993298	-210.3232140931682	0.7038417613775041	-163525.1914084391
10470000	-232038.57312361378	-232250.18251209176	-211.6093884779915	0.7038417613775041	-163530.0474033251
10480000	-232023.82747706113	-232236.41375769145	-212.58628063032006	0.7038417613775041	-163520.64569363516
10490000	-232023.60106482636	-232236.01591965003	-212.41485482366946	0.7038417613775041	-163520.31490944242
10500000	-232024.11636759993	-232236.32763904287	-212.21127144294226	0.7038417613775041	-163520.47401767346
10510000	-232017.56798177926	-232230.2634208771	-212.69543909783653	0.7038417613775041	-163516.34915791816
10520000	-232030.68205753123	-232242.02129009413	-211.33923256289833	0.7038417613775041	-163524.22318555933
10530000	-232021.40997621787	-232233.12528902406	-211.71531280620133	0.7038417613775041	-163518.07318775938
10540000	-232033.54907099897	-232244.91301271893	-211.3639417199598	0.7038417613775041	-163526.2658185254
10550000	-232025.5993696765	-232235.99825349395	-210.39888381746098	0.7038417613775041	-163519.70542884164
10560000	-232035.1284072879	-232246.29187127683	-211.1634639889251	0.7038417613775041	-163527.17694362978
10570000	-232030.69064620268	-232242.35789650836	-211.66725030567153	0.7038417613775041	-163524.55724836772
10580000	-232030.36682612557	-232241.21217051076	-210.84534438518668	0.7038417613775041	-163523.5074243538
10590000	-232037.04808508052	-232247.33144236077	-210.28335728025885	0.7038417613775041	-163527.64798631993
10600000	-232034.4981868596	-232248.83702082897	-214.3388339693709	0.7038417613775041	-163529.9087381539
10610000	-232035.45719858818	-232246.29918535825	-210.84198677007453	0.7038417613775041	-163527.08688345883
10620000	-232039.91359740045	-232252.18772146184	-212.27412406139274	0.7038417613775041	-163531.6556203396
10630000	-232016.3174281914	-232227.75213472004	-211.43470652865585	0.7038417613775041	-163514.20823350898
10640000	-232022.98672208464	-232233.0668518427	-210.08012975806747	0.7038417613775041	-163517.5477842994
10650000	-232037.20319058947	-232248.96688647158	-211.76369588211213	0.7038417613775041	-163529.2374946564
10660000	-232020.56531206938	-232232.67511734547	-212.10980527610243	0.7038417613775041	-163517.87317032722
10670000	-232029.23822300328	-232240.50781943387	-211.26959643060326	0.7038417613775041	-163523.13731838972
10680000	-232023.7809953416	-232234.78950209435	-211.00850675275356	0.7038417613775041	-163519.03520398226
10690000	-232031.56055863417	-232242.77360415208	-211.21304551791403	0.7038417613775041	-163524.715324278
10700000	-232042.74630140228	-232254.5673675507	-211.82106614842607	0.7038417613775041	-163533.19633780073
10710000	-232019.53150480095	-232232.2764475049	-212.7449427039547	0.7038417613775041	-163517.78067102638
10720000	-232041.563502307	-232253.42588396967	-211.86238166269126	0.7038417613775041	-163532.4051499164
10730000	-232046.96120724967	-232258.83456846222	-211.87336121254683	0.7038417613775041	-163536.2152596205
10740000	-232032.98763180268	-232244.72261923947	-211.73498743680577	0.7038417613775041	-163526.24169988942
10750000	-232019.34106915237	-232231.2365145501	-211.89544539773573	0.7038417613775041	-163516.79713715782
10760000	-232047.27382040076	-232259.37465611115	-212.10083571037194	0.7038417613775041	-163536.66276430927
10770000	-232030.9940315659	-232243.06262984505	-212.06859827915713	0.7038417613775041	-163525.17213162966
10780000	-232019.3611316467	-232231.11845534272	-211.75732369600775	0.7038417613775041	-163516.67313627744
10790000	-232033.40994075	-232245.8648614256	-212.45492067559232	0.7038417613775041	-163527.25887180155
10800000	-232027.60149245762	-232239.16942039828	-211.56792794067428	0.7038417613775041	-163522.28365058964
10810000	-232034.93763944824	-232245.60735098584	-210.66971153759673	0.7038417613775041	-163526.54892080615
10820000	-232036.35183272176	-232246.99777129045	-210.6459385686765	0.7038417613775041	-163527.52051612182
10830000	-232019.27931531257	-232230.94305979926	-211.66374448669634	0.7038417613775041	-163516.5219713154
10840000	-232047.72589555412	-232258.8027928573	-211.0768973031952	0.7038417613775041	-163535.95701527427
10850000	-232039.89660565436	-232250.6889232252	-210.7923175708445	0.7038417613775041	-163530.16185434855
10860000	-232037.33207213102	-232249.15824954322	-211.82617741219497	0.7038417613775041	-163529.39068839772
10870000	-232028.08916691018	-232240.59230440902	-212.5031374988197	0.7038417613775041	-163523.56210579348
10880000	-232030.9347152816	-232242.67172382527	-211.73700854367098	0.7038417613775041	-163524.79879261614
10890000	-232023.6420597568	-232235.43555313547	-211.79349337866753	0.7038417613775041	-163519.72240194143
10900000	-232047.42310716637	-232258.01296984093	-210.58986267456703	0.7038417613775041	-163535.2568655335
10910000	-232032.92777680705	-232244.10165164023	-211.17387483318205	0.7038417613775041	-163525.63845884026
10920000	-232042.45850064218	-232253.31713059355	-210.85862995137296	0.7038417613775041	-163532.03133540976
10930000	-232026.79323291854	-232239.15337510698	-212.36014218843835	0.7038417613775041	-163522.50697801978
10940000	-232035.04736719362	-232247.05134403962	-212.00397684598707	0.7038417613775041	-163527.96041708413
10950000	-232041.13633225614	-232253.11109714932	-211.97476489317836	0.7038417613775041	-163532.2168730259
10960000	-232026.3201043966	-232237.5614951592	-211.24139076259172	0.7038417613775041	-163521.0552189817
10970000	-232028.07679712228	-232240.2275239583	-212.15072683603427	0.7038417613775041	-163523.20098875737
10980000	-232033.2532595668	-232244.44468483803	-211.19142527124086	0.7038417613775041	-163525.88509763722
10990000	-232042.94547440548	-232254.77957592395	-211.8341015184591	0.7038417613775041	-163533.34955944816
11000000	-232037.0142508272	-232248.27186811573	-211.2576172885281	0.7038417613775041	-163528.59843236775
11010000	-232042.2134813341	-232252.5544581536	-210.34097681949905	0.7038417613775041	-163531.34122745652
11020000	-232037.95847015682	-232250.12755420175	-212.1690840449194	0.7038417613775041	-163530.17448012024
11030000	-232049.711959294	-232259.85068267977	-210.1387233857412	0.7038417613775041	-163536.41671595772
11040000	-232022.87497666263	-232234.23756928384	-211.36259262121473	0.7038417613775041	-163518.75159606786
11050000	-232051.0330647578	-232263.97108000328	-212.93801524548567	0.7038417613775041	-163540.14585701405
11060000	-232022.1203152342	-232235.25291462636	-213.13259939215874	0.7038417613775041	-163519.99044060978
